#I, J,  Distance,  diameter
1116,1527,12.262,3.2521
894,3596,14.836,1.3587
1380,1620,14.416,1.2379
1524,1620,7.9498,4.7007
1077,2020,13.284,4.3957
1052,1077,16.548,3.0362
1154,1195,14.603,3.9226
9,303,21.04,5.8259
2209,3094,9.0473,3.5327
1748,2372,11.388,2.2005
1044,1748,10.925,3.0692
2870,3290,20.235,1.1254
658,3854,17.775,2.1298
631,1104,6.5081,4.1038
314,1104,11.746,3.4478
474,1395,11.215,4.8023
1220,1395,14.947,3.0588
1300,1620,11.478,3.3355
83,441,24.387,2.8522
1418,2428,11.528,2.0139
71,2898,14.319,3.8762
138,2887,15.809,2.532
2944,3010,7.7082,3.0684
2020,2944,12.804,2.2212
60,1800,11.941,4.3535
303,1800,19.445,4.3514
526,1570,8.7777,4.7508
2685,3564,20.563,2.084
2841,3564,19.733,1.3118
500,2964,22.67,3.2816
783,2482,17.443,2.4659
819,3716,10.412,3.1411
2870,3324,8.9781,3.1889
3124,3318,10.611,1.9099
516,2980,14.621,3.3151
929,1901,14.92,3.7129
298,595,22.853,1.9661
1243,2569,18.017,1.3787
1106,1217,15.512,3.1202
2428,2808,8.6875,3.249
63,3541,18.018,1.8035
572,1077,9.1486,4.0709
20,60,26.767,1.8252
985,3227,21.224,2.9402
985,1519,28.366,3.6557
3227,3262,20.654,1.5749
1407,1674,12.859,3.7836
265,3313,27.099,2.9795
449,2372,9.2039,4.0228
2175,2269,9.2879,2.9492
474,868,22.009,2.3778
844,1402,13.696,4.029
1597,1802,9.3176,2.6761
716,1297,17.847,2.3366
138,209,10.746,4.9988
572,1570,10.42,4.7662
526,618,12.806,4.0441
3138,3564,10.602,2.0525
1930,1995,15.521,1.3663
343,2621,16.927,1.1393
1649,3716,21.666,1.3997
2822,3094,7.4153,3.3304
99,1044,10.096,4.0649
530,2269,16.203,2.8069
1986,2115,6.8921,3.7623
340,1178,14.283,2.9789
595,1395,9.2528,4.0647
595,894,22.866,2.3417
1369,2405,8.6366,4.3116
441,2000,11.875,4.0079
83,1524,14.96,2.5137
1524,3188,14.297,2.2385
404,716,15.785,4.9876
71,1036,18.668,4.955
264,1382,10.302,3.2386
1382,3076,15.823,3.3069
124,2318,17.601,3.2007
63,1209,16.596,4.9704
1282,2767,13.057,3.5097
927,1889,11.92,3.7613
34,680,9.2595,4.5387
9,94,22.995,3.0522
2451,3334,22.569,1.5753
265,1674,20.099,2.6349
343,2482,17.705,1.8717
553,882,17.173,3.9959
449,1064,8.8094,4.2011
1562,1722,11.641,3.3075
580,1722,23.973,2.3599
887,2525,10.411,3.4076
741,1864,19.132,3.1106
1943,3772,14.074,2.4889
3280,3772,9.6109,2.0543
1333,1731,17.892,1.7285
766,1583,24.729,3.2081
2002,2686,19.632,1.2354
531,1402,13.242,3.3379
1597,2002,15.055,3.4142
3039,3622,6.3538,2.4802
1217,1671,21.794,2.2411
2569,2931,7.6884,3.0814
1320,2898,21.644,2.0484
269,421,23.029,0.82961
1669,1800,14.672,4.1402
1154,1406,17.525,2.8784
820,1124,22.65,2.2564
2620,3503,10.262,2.5736
34,2451,17.693,3.2816
1288,3330,11.269,3.6572
2451,3313,19.952,1.3662
1093,2451,13.099,2.3997
1093,1288,12.284,3.7719
3313,3853,9.0764,1.7748
2482,2955,12.412,3.4183
265,494,26.925,3.4069
528,553,23.953,3.5055
1673,2269,13.964,2.3636
99,666,12.19,4.9312
1986,2066,16.958,2.6428
340,1671,20.072,3.0822
482,3023,26.662,2.0103
1106,1840,14.457,2.3412
2000,2461,9.4063,3.3878
83,1300,12.755,3.845
138,828,10.995,4.2958
209,828,11.965,4.6404
1077,1124,21.448,2.9138
75,680,15.361,3.4622
303,1124,13.356,3.3713
9,500,19.502,5.6287
618,1995,17.594,1.8313
985,3262,19.57,2.8353
343,1407,13.001,3.7451
1429,2955,7.3714,3.0588
530,2177,10.471,3.7238
881,1864,17.84,1.499
1525,3772,12.077,2.3168
1518,3039,15.768,3.3234
1446,2980,18.963,1.8263
2911,3596,11.95,2.3694
441,2405,15.697,3.5472
269,2334,20.244,1.5659
21,1209,25.229,1.6952
269,1800,23.49,2.6732
820,1930,19.816,1.9672
94,1288,16.011,3.4618
1649,3853,9.0611,2.1629
2354,2482,11.661,1.7479
1673,2177,9.8617,3.0855
720,2177,16.646,2.1309
1866,2845,10.498,3.6299
2371,3272,12.715,3.0191
691,1734,23.186,3.3076
1617,3772,13.973,1.6202
2379,3433,12.058,1.4697
1390,2536,11.04,3.5393
1100,1241,16.333,3.0319
1043,3023,23.397,2.9412
83,1620,10.756,4.2119
121,404,21.923,4.6531
1124,1838,7.3173,4.5511
39,824,13.835,3.9398
3227,3564,10.009,1.8777
3227,3250,6.0204,2.9418
1649,2451,11.108,4.0448
343,783,13.963,4.1483
1429,2354,7.9329,3.8984
287,528,18.242,4.3772
1298,2870,17.785,2.7669
735,2845,22.447,2.9071
2536,3433,8.3183,2.9603
2686,3018,16.907,2.7156
487,3207,12.046,3.112
1778,1889,16.82,2.5563
3138,3250,10.686,2.884
2275,2685,16.878,2.8127
449,1748,9.7389,3.7802
1673,2525,14.67,3.4648
658,3272,19.114,2.403
1333,3272,20.852,2.0386
936,1947,15.321,1.8938
1104,1866,17.296,3.8618
766,1986,14.6,3.9779
1905,2686,12.76,3.4317
538,1100,19.678,2.4803
1333,1820,15.362,2.7579
1731,1820,6.821,4.2001
2002,3018,15.368,2.1306
531,551,9.9477,4.68
911,1241,15.772,1.439
1402,3023,20.423,3.1834
1527,2553,13.359,3.991
264,441,15.344,1.8687
209,2767,15.679,2.9784
21,1902,25.239,1.4288
985,1226,22.126,1.7641
513,1995,22.547,0.88519
94,221,15.315,5.8513
34,1288,20.04,3.9941
2451,3853,12.677,2.297
1407,3167,10.195,1.7692
2275,2955,12.83,1.4741
204,1064,16.883,4.1482
759,2372,10.61,3.627
99,1748,13.141,4.6228
917,1864,12.324,3.0991
887,2121,19.912,2.562
3318,3772,7.4698,2.2868
1947,2066,13.278,3.6818
1104,1178,7.809,3.9431
538,766,17.64,4.1499
538,551,10.317,6.0137
929,1671,18.195,2.1679
1446,2063,19.44,2.2171
1116,2553,14.968,3.5697
1106,1630,10.871,4.9338
2063,3596,14.471,1.5586
60,1902,15.848,3.5531
349,1112,19.365,3.011
1195,2620,14.78,2.2781
513,1930,13.308,2.9522
343,3167,12.56,3.0232
1930,2964,13.239,2.3513
1407,2354,14.629,2.8538
652,882,19.228,2.4264
204,1429,12.775,3.676
1066,3716,11.958,2.4578
759,1064,9.9348,3.4309
887,917,20.318,2.8187
403,2121,16.036,4.1539
691,2242,15.861,3.5674
3272,3854,11.682,0.9956
1947,2242,16.223,2.3667
929,3018,16.01,3.0013
1527,2032,18.474,1.6966
1221,1556,13.781,3.5558
1620,3188,9.7097,3.604
1778,3381,14.406,2.9931
1778,2640,15.734,2.9705
1112,1226,21.756,1.6471
9,60,22.024,4.0096
1734,3272,22.935,1.6289
929,1597,14.961,2.9141
144,860,6.9968,4.6372
144,404,10.711,4.3221
71,1320,12.609,4.6957
1889,3381,17.83,1.1098
209,1426,12.347,3.9826
1282,1426,11.632,4.3992
1077,2922,13.979,3.8773
526,572,8.0471,4.8445
1052,1124,21.11,1.7722
39,60,22.137,3.3301
1851,3262,16.716,3.2192
855,1064,13.587,4.0353
99,449,9.8844,4.9852
449,759,10.878,4.9212
759,1748,12.664,3.3427
691,2371,14.627,3.4942
691,3272,22.133,2.0785
538,2115,10.696,2.9681
1402,2115,16,2.9981
1597,3018,15.383,2.8825
1116,1241,15.364,3.8284
929,1217,15.166,3.5251
595,2498,11.758,3.7804
2063,2911,9.831,2.9822
2911,3799,12.391,1.6653
1106,3645,23.68,1.7789
144,716,12.978,4.0855
1297,1471,19.026,2.7729
71,828,17.899,4.8731
3141,3381,13.565,2.2458
2922,2944,8.3286,3.5148
1209,1902,13.899,3.6441
1112,2767,19.981,2.5968
75,1415,26.139,0.66051
820,1838,19.114,2.2985
513,618,17.51,2.8122
530,1066,16.908,2.8006
819,2177,13.285,2.75
1562,3396,11.201,2.3587
741,1374,22.439,3.4261
48,1597,19.606,2.9961
2202,3541,8.5306,2.1981
1778,3076,20.595,1.7146
533,3141,16.013,4.0825
533,2318,19.976,4.2187
927,3141,16.188,0.39827
1154,2620,14.455,3.0657
9,221,13.754,3.9753
985,1851,22.201,2.8266
1851,3227,19.899,2.1493
820,2964,19.91,3.1371
1407,2304,9.6802,3.6324
720,2525,19.36,1.5677
834,887,14.907,3.4717
666,1374,13.834,4.5635
1178,2274,11.877,2.8612
3622,3651,17.476,0.52732
1901,2393,10.82,3.2548
144,1297,21.317,4.1397
404,1514,12.437,3.6199
3076,3381,12.738,2.1775
75,558,27.484,4.9097
39,680,17.802,2.3512
1122,2451,26.035,1.513
1288,2451,13.859,2.5031
1122,3313,22.775,1.7237
221,1288,11.84,4.2044
2304,2354,8.8082,3.6187
494,652,15.668,5.0857
2177,2269,17.358,2.2793
1298,1722,9.5406,2.6787
666,1864,22.809,3.8803
403,1864,25.159,1.1657
844,1947,14.216,4.0417
531,3023,23.532,2.7099
1315,3502,10.942,2.8737
894,2498,17.047,3.0154
1217,2393,10.805,3.9452
1556,3033,15.324,3.0019
83,2000,16.409,4.0618
121,860,22.578,2.9041
71,138,15.384,5.2538
124,558,21.535,3.2959
533,1415,21.924,0.82588
349,3564,19.19,1.2011
1122,3853,19.801,1.6562
834,917,16.06,3.3881
741,2121,24.592,1.1624
123,2257,12.077,3.1611
1947,2115,15.573,3.0203
340,2274,19.036,2.0877
3039,3651,10.409,2.8251
3039,3502,9.3765,2.4913
2063,2980,10.418,4.1489
894,2980,16.173,3.2485
1221,2405,11.644,2.4031
264,705,12.537,4.1967
916,3188,18.085,2.5175
2202,2428,12.599,3.8432
716,2008,15.272,3.7051
1716,2808,25.634,2.8377
533,927,16.202,4.0486
269,2944,11.377,3.0371
63,558,21.713,2.4883
269,1669,14.043,2.943
75,533,24.269,3.7911
2724,3564,8.5717,2.5285
985,2396,24.449,2.0498
19,1930,23.969,2.5802
783,1784,10.112,3.7008
1784,2955,8.6565,3.5343
1784,2482,16.332,1.0925
2354,2955,7.8316,4.1438
230,1368,11.398,4.6483
855,1429,14.682,0.88407
204,855,15.659,4.045
449,855,14.282,4.0513
882,2177,15.631,1.7656
1298,3396,8.7003,3.1832
2893,3318,13.346,2.498
476,2257,14.068,3.3718
48,1901,13.935,2.7928
1217,1901,11.597,3.5218
3519,3799,6.4425,2.124
138,916,21.429,3.2406
1716,2501,23.001,2.4628
1778,3141,18.894,2.245
124,533,24.846,1.8016
1607,2198,17.386,1.0269
303,378,12.648,5.8854
378,1669,10.117,4.987
985,1112,14.148,3.5186
34,321,19.152,2.4539
19,820,32.793,3.6063
1368,3094,14.038,2.0039
3094,3438,10.063,1.4027
553,652,7.2913,4.4822
287,917,13.408,4.5616
1864,2121,19.378,1.4973
1199,2242,14.258,3.4113
691,1333,24.927,2.6331
128,2274,21.941,2.5142
1597,1901,13.464,3.517
2911,3519,12.108,2.7878
2032,2553,10.028,3.6497
2572,3033,11.914,3.7195
705,1221,8.8439,4.36
2198,2640,12.165,2.5833
927,2198,15.078,2.4962
378,1124,11.001,4.2698
604,2451,11.186,4.2857
1649,2013,14.258,3.0897
819,1066,10.58,3.8885
287,553,27.442,4.1272
1722,3396,9.5543,2.6712
1748,2371,19.22,2.8042
3124,3294,13.876,1.6706
2893,3124,15.429,2.2622
1905,2803,9.7877,3.4907
1525,2803,9.8328,3.214
1059,1402,20.599,3.5558
121,144,22.304,3.3069
441,705,14.163,2.2295
1221,2264,11.05,1.9481
264,2264,16.713,2.15
716,1471,9.2717,4.6095
1418,2193,17.612,0.86184
269,1838,17.085,3.3279
1838,2020,16.481,2.6589
60,824,17.409,3.6526
19,2964,25.18,3.5315
1674,2304,19.572,2.4968
2275,2278,10.774,2.8665
855,2354,13.813,3.558
1066,2177,13.643,3.5182
1518,3550,13.726,2.3903
3039,3550,8.7949,3.2477
1856,2808,17.433,2.7471
705,1188,22.875,2.4451
927,1778,10.995,3.3611
2724,3227,8.9824,3.3694
1368,1930,17.4,1.3875
783,2955,14.759,3.5701
99,1374,17.186,3.0113
834,2525,9.7339,3.2655
2870,3294,7.872,3.0568
2893,3772,11.652,2.3047
1905,3683,14.126,1.1076
2161,2980,13.256,3.0169
1315,3704,11.447,3.453
1716,2193,23.207,2.9343
75,1522,23.734,4.1215
558,680,13.86,5.0623
75,1327,17.27,0.92834
9,824,24.085,2.1787
680,824,14.729,4.0374
2724,3138,14.624,1.4751
2681,3250,16.197,2.1712
321,1288,9.9712,3.672
2144,2275,15.823,1.8137
443,449,9.965,5.1382
2184,3272,16.149,2.544
2893,3324,15.003,1.8704
538,1986,13.766,3.6902
1390,3550,17.363,1.7622
1241,1583,17.633,3.3651
48,3651,21.123,3.518
3023,3519,10.678,2.5584
894,1883,13.166,3.8168
1630,3645,11.802,3.3805
121,1514,13.788,3.9619
2193,2808,10.268,2.4172
269,1077,18.528,2.4504
34,1327,15.212,4.6231
221,824,15.426,3.4755
251,3227,13.755,3.6417
251,985,12.783,4.4158
265,1154,19.056,3.6299
34,1702,19.245,3.1159
34,604,13.216,4.6563
2681,2685,17.623,3.0212
2144,2685,13.446,2.7364
553,819,14.811,3.9976
99,443,9.0032,5.8001
917,994,18.95,3.3697
1199,1374,8.4683,3.3826
3294,3324,10.772,2.1943
691,1199,14.268,2.6757
2845,3683,9.3039,3.1102
1569,3124,26.016,1.9188
1569,3433,13.924,3.1768
340,1708,19.869,2.7306
1402,1731,19.263,2.3576
1059,1731,21.473,2.3745
1059,3023,21.696,3.129
1856,2572,13.751,3.601
2198,3076,14.992,2.2814
1426,2767,11.249,2.4965
1077,1838,18.526,2.5634
2685,3250,16.996,1.9746
865,1674,18.445,4.8598
2685,3230,12.591,2.7408
204,2955,12.518,3.1277
2209,3438,7.9418,2.6589
204,759,16.549,3.1959
443,855,11.994,4.6701
553,994,25.754,2.4184
1199,2371,13.59,2.6029
1059,1820,20.384,3.2593
516,2498,23.708,1.1189
516,894,26.779,2.3318
121,309,27.869,4.2031
309,2428,24.821,0.972
2318,3381,19.303,1.7031
1778,2198,7.9324,3.958
269,2203,15.557,3.3057
1406,2198,19.583,1.6212
865,1407,19.871,4.1051
783,2278,12.745,3.6039
265,2304,20.3,2.6729
834,1864,22.001,3.5946
834,2121,9.7468,4.5582
2428,2762,12.687,2.1013
2501,2808,14.813,3.0274
2193,2202,9.7364,3.6366
1669,2203,15.848,2.3875
558,1522,9.7205,4.9066
927,3050,12.621,3.848
349,2724,22.604,1.3115
680,1327,10.345,4.306
34,824,19.155,3.719
251,1851,15.575,2.9199
343,2304,11.731,4.6623
1368,3438,7.3122,3.2487
287,994,13.244,4.3618
1555,2269,17.895,2.7202
403,834,21.916,2.3062
2870,2893,11.589,2.8583
128,1326,20.744,2.4491
551,1241,16.671,2.0503
531,1059,24.435,3.053
929,1106,20.243,1.016
1883,2498,14.149,3.5935
1471,2008,16.238,2.7656
269,2922,17.088,3.1953
2198,3050,10.463,3.0992
321,1702,9.6717,4.8762
265,865,12.152,4.904
513,1368,13.881,4.4458
2278,2955,14.033,3.1106
1093,1824,16.691,0.70008
1649,1824,20.055,2.82
204,2354,12.866,4.4825
759,855,14.438,1.7788
1952,2242,15.269,2.0926
1326,2274,12.922,3.787
340,1104,18.073,2.8053
2274,3018,17.537,2.7394
1395,2498,12.816,4.2041
1556,2405,13.938,2.2959
1556,2994,9.0434,3.0537
1188,2000,19.653,1.7332
1556,2264,11.461,3.006
144,1514,11.386,3.6638
705,1382,12.342,4.1544
1716,2202,19.981,0.82845
2318,2501,22.191,1.3609
63,1590,20.465,3.399
1154,1674,18.833,2.6306
865,1154,17.903,3.5217
321,2451,13.331,3.5329
1851,3250,16.288,2.051
19,230,30.183,2.6768
1555,2177,22.827,2.6779
2237,2257,10.069,3.0378
1326,2686,19.072,3.0734
1583,1708,15.743,3.8625
1820,3193,18.021,3.1355
2063,2161,13.576,2.8103
3502,3651,6.9697,2.6301
1106,1552,11.446,3.7412
705,2405,11.019,1.9697
1382,3516,15.701,2.9513
3381,3516,12.182,3.2432
826,2767,24.471,2.9592
582,618,11.263,5.242
265,1285,20.429,2.9238
1288,1824,9.8685,3.4056
230,1033,20.215,3.5648
2237,2969,14.168,2.4141
1374,1864,14.163,3.5476
1569,3294,20.52,3.0782
2803,3772,12.973,2.1784
281,1395,12.76,3.3695
71,209,19.942,4.5199
716,2334,24.354,3.8766
2318,3061,21.82,2.2982
1800,2203,8.1589,4.4036
1285,1674,17.087,3.0932
865,1285,10.825,4.0505
343,1674,20.784,2.0403
1122,1649,20.477,1.763
1033,2822,12.45,2.9598
2184,2371,26.569,2.1215
1298,3737,16.905,2.1108
128,2582,16.82,2.4263
1905,2582,10.551,2.711
1731,1947,13.531,3.2187
281,2569,18.749,2.4781
2994,3033,7.5431,3.8628
83,2090,21.902,3.3866
2193,2428,11.483,3.8451
566,2334,18.96,3.3844
2334,2695,16.753,3.419
1778,2318,21.642,1.7294
269,1483,14.369,3.6988
1327,1522,9.3885,3.3679
349,489,28.919,2.9252
1154,1285,11.662,3.284
2681,3230,12.099,2.7806
343,865,20.489,3.0957
1784,2354,11.871,3.7622
267,855,14.808,4.1815
443,994,16.159,4.155
1066,1555,26.76,2.377
2582,3683,11.139,2.3705
691,1952,8.077,4.3269
1947,1952,11.709,2.8684
48,2393,19.996,1.2926
309,2762,17.669,3.6631
2695,2922,11.592,2.9327
1209,1590,10.428,3.5272
826,1426,21.062,3.369
489,2724,12.713,3.1251
326,526,14.283,4.4713
326,618,8.8764,5.3447
824,1702,20.301,4.1306
513,582,15.303,4.8432
251,3250,20.639,2.3309
2144,2278,7.35,3.8747
855,2304,16.457,2.4818
1033,3396,14.363,1.4223
3294,3737,9.1247,2.3594
395,1104,15.604,2.9343
395,1178,17.911,0.52947
551,662,12.339,3.5462
662,1241,15.11,3.4105
2161,3193,10.177,3.026
2161,3519,15.035,1.7332
1315,2997,13.783,3.2629
441,2217,12.557,3.7597
2217,2405,8.8934,2.7217
566,2008,17.678,3.5098
533,1778,19.525,1.8719
826,1112,20.724,3.9862
378,1800,12.776,3.4554
321,604,15.215,4.3685
221,321,12.791,4.0839
604,1649,21.258,1.7008
494,1072,15.647,2.9064
1555,1673,21.506,1.1353
1059,3193,12.121,3.6044
1630,1671,19.506,1.1037
2997,3502,9.6516,2.7825
1552,1630,11.279,4.0091
2422,3645,12.377,2.2165
2000,2090,14.385,3.5911
1188,2090,22.399,1.6516
705,2264,12.283,2.6964
1382,2264,12.364,2.7732
3061,3381,11.158,2.6978
3017,3076,14.802,2.8616
572,2922,19.67,2.6626
533,1522,10.159,3.8089
321,824,18.263,4.0143
1674,2518,19.04,2.4239
865,2304,22.029,3.2528
343,2354,13.486,3.0503
1824,2013,13.772,2.8727
204,1784,17.587,3.6399
267,759,12.969,4.6102
1298,3294,19.005,2.6861
3023,3193,11.817,2.5099
894,2063,22.514,2.8674
2161,3023,15.021,2.4516
1241,2054,11.652,3.3422
2054,2553,13.901,2.7178
1315,2212,16.061,3.9754
1881,3645,7.792,2.8727
2032,2422,8.6197,3.1229
916,1620,25.877,2.2886
144,663,9.9874,4.1025
1620,2142,12.823,2.7873
2264,2994,11.164,1.9196
2142,3188,10.077,2.8635
2501,3061,14.708,1.7012
2198,3017,8.8812,2.5491
533,558,19.012,3.4574
1112,1282,19.042,1.3394
378,1838,14.01,2.8415
3138,3499,16.08,1.3937
3227,3499,11.946,2.043
604,1702,8.996,4.0572
865,2518,16.769,2.6154
265,1839,9.5489,4.179
265,1072,21.695,2.5718
652,1072,16.874,3.4388
1066,1759,13.275,3.8009
1555,2525,23.959,2.2213
691,2223,13.415,3.4505
2341,3039,11.67,2.238
1630,1881,7.5476,3.7212
2032,3645,18.552,1.1589
826,1282,27.647,2.2295
1406,3050,15.741,1.7556
160,1838,15.027,3.957
160,1124,17.642,1.4233
2724,3499,9.1878,1.7788
652,994,20.483,1.1993
476,2969,21.206,2.4693
2223,2371,9.7797,3.3777
395,1866,30.844,2.8217
1820,1952,20.603,0.97081
2988,3207,16.294,2.6924
1820,3649,17.173,3.1239
894,2892,17.339,2.5577
2000,2217,10.573,4.0554
121,663,13.124,4.8628
705,1556,12.056,2.7332
3017,3381,9.8597,2.4274
1778,3017,11.048,4.0255
558,1209,16.818,2.8534
160,1669,16.744,1.3873
343,2518,8.8671,3.0615
1784,2278,13.793,2.8715
1033,1368,19.122,2.5026
267,443,9.5662,5.2654
155,917,15.064,2.8655
2591,2845,14.896,2.9308
1731,3649,12.44,2.4594
395,2274,20.321,3.3574
2997,3651,10.484,3.0413
2892,2980,18.407,3.5846
626,2911,21.017,2.8624
1514,2008,20.988,3.2128
3061,3516,10.966,1.8213
1778,3050,12.238,2.802
927,1797,16.082,2.6007
160,269,18.163,4.2769
558,1327,10.686,5.5043
2144,3230,9.8721,3.0174
1759,2013,11.961,3.4137
1763,3396,15.755,2.9072
155,834,11.203,4.4541
476,2017,11.166,4.283
2223,3272,14.668,1.4178
2257,2988,10.975,2.4966
766,1363,10.254,3.8287
538,1425,18.279,3.4419
2957,3550,8.7194,2.6942
2341,3550,9.0063,2.2411
929,1296,24.953,2.4624
1241,2553,15.665,2.8146
1620,3694,14.921,2.0702
663,1514,11.743,3.6131
705,2090,13.46,3.5368
1590,1902,8.6671,3.2813
533,1797,12.884,2.9714
160,378,15.11,4.9758
321,1824,13.722,3.635
1122,2013,15.752,3.0691
1033,2209,14.618,2.8478
1033,1763,14.829,3.264
1569,3737,18.149,2.8641
1569,3790,11.825,2.7277
1952,3649,13.424,2.1925
538,1363,13.12,4.5606
662,1583,17.504,3.522
1390,2957,19.926,0.69503
2341,3651,10.41,2.9633
1296,1901,16.287,3.3747
2212,3039,17.78,3.0986
2264,3516,14.196,2.3217
2202,2762,17.345,2.9219
566,716,22.199,2.8317
1471,2334,24.132,0.41418
269,2158,13.989,3.6715
9,820,26.417,4.2342
604,1122,20.235,4.5233
343,1784,11.125,3.4343
19,1368,26.407,2.5827
1553,1748,34.516,1.5928
1553,2371,31.056,2.4714
155,2121,7.4906,4.6475
2845,2907,23.156,2.8775
340,395,14.214,4.9282
1390,2070,15.169,3.2084
48,2997,24.062,3.4081
916,3694,14.872,3.0387
916,2142,19.467,2.4174
2193,2501,15.448,2.7001
2967,3381,9.1808,3.2438
2318,2967,20.481,1.6359
1778,1797,9.5588,2.4548
251,489,14.358,4.6604
2685,3499,18.272,1.9567
2681,3499,11.116,2.1718
994,1072,13.656,4.2653
2907,3683,12.378,2.7104
1825,3519,19.146,3.0159
589,2422,12.458,3.7059
945,1556,9.1831,3.6744
705,945,12.033,3.6631
83,2142,9.6988,3.3231
1856,2501,18.173,2.9089
404,566,26.622,1.8847
2967,3061,6.4041,3.159
533,2481,12.105,3.4878
1209,1503,12.131,3.086
1503,1902,10.885,2.9754
489,3227,18.459,2.4253
19,513,19.599,5.9073
19,1033,35.664,3.072
855,1859,22.905,2.9189
204,267,12.858,4.0884
267,449,13.946,2.1498
155,1864,15.372,2.5675
3770,3771,11.038,2.025
426,1298,23.492,2.8725
426,2870,16.973,3.0411
3737,3770,10.118,2.4378
1326,2582,12.271,2.6818
766,1425,19.147,3.1119
2070,2957,13.591,2.4121
531,1116,23.859,3.0964
2212,2341,12.159,3.2657
2212,3502,13.86,1.721
626,2063,19.962,3.3517
705,2217,14.742,2.4011
945,1221,14.141,2.246
1471,2695,19.495,3.8712
1077,3669,12.586,3.4578
326,572,18.192,4.3428
500,926,19.787,0.28576
251,2681,19.14,2.3462
443,1859,18.785,3.5374
1199,1482,10.036,3.1305
3770,3790,5.9525,2.4304
1363,1986,12.728,3.3321
3018,3806,11.163,2.3654
538,662,17.775,0.58378
531,662,17.812,1.7452
1825,3023,17.603,1.4328
1217,1296,22.287,3.1107
905,2553,13.413,3.4888
1825,2161,12.517,2.8543
589,3645,11.53,3.8101
1590,2712,15.383,3.5222
2158,2203,7.8454,2.939
378,2203,13.445,2.8576
5,820,39.9,4.339
820,926,19.42,3.6372
604,2013,21.546,3.0937
145,494,17.388,4.1445
1072,1839,9.2751,3.7697
204,240,15.745,5.0615
2209,3593,14.97,1.9185
155,287,15.047,4.0155
426,3294,13.535,2.0712
691,1482,12.817,4.0103
2582,2907,7.6048,3.6444
1425,1583,14.609,3.5116
3207,3658,15.357,1.9175
487,3658,18.988,1.0581
589,1630,20.502,3.076
905,2054,20.029,2.8624
905,2032,10.146,2.3873
2212,2997,11.642,2.6171
945,2405,13.23,1.4564
1410,1514,10.548,3.8223
144,1410,12.726,3.54
1382,3017,23.647,2.4924
566,1483,16.303,3.7983
1797,3050,11.927,3.2646
572,3589,17.385,2.5792
1838,3669,12.644,3.1948
9,378,23.383,1.9482
5,1838,38.816,2.7167
251,2724,12.563,1.163
251,3499,15.239,2.0945
443,2187,14.79,3.0265
994,2187,9.288,3.2753
2177,2551,12.304,1.3042
834,1555,26.86,2.2215
1722,3771,19.067,1.1969
2237,3029,13.678,2.3221
876,1905,20.15,1.3869
1326,3806,12.225,2.4172
1217,1552,16.164,2.3328
2142,3694,13.37,1.5125
1382,1667,8.488,4.5842
1471,1550,22.02,3.3098
2202,2712,12.812,2.8578
3017,3516,16.314,2.947
558,1503,14.925,3.8002
489,1112,18.978,2.2893
553,1066,19.996,3.1626
994,1859,10.725,4.2391
1722,3593,15.826,1.2943
1555,2560,11.355,3.8872
876,2582,16.218,2.8152
2019,2803,11.165,2.423
662,1116,19.144,3.4441
281,2498,14.307,3.1146
2212,3704,13.51,2.8084
1552,1881,11.028,3.9038
71,1536,17.675,3.1891
916,1536,12.645,4.0087
705,1667,11.713,4.0887
1797,2481,12.725,2.9024
60,1503,22.097,1.0001
9,926,22.482,4.8803
204,2278,22.517,2.2852
3396,3593,17.935,1.3422
819,2551,16.088,2.4053
287,834,18.867,3.4625
426,3737,12.94,1.4798
2017,2257,17.198,2.3926
2803,2893,19.539,1.4648
1905,2019,13.645,1.5128
1326,2907,14.026,3.1038
1947,3649,12.602,2.3554
1020,1986,13.698,1.8119
662,1425,18.294,3.2246
2971,2980,18.511,0.93092
2063,2971,13.753,1.4111
2032,2656,7.6032,2.6134
1856,3061,24.624,1.7227
566,1471,27.116,2.2686
566,1514,22.742,3.6178
2318,2578,24.461,1.8036
265,715,13.833,3.6908
1851,2530,18.484,3.035
217,1784,14.123,4.4753
1763,3593,17.98,3.0121
99,2187,13.448,2.1043
3771,3790,7.3881,2.2326
426,2893,14.716,3.2108
1326,2019,13.359,2.4475
538,1020,12.007,3.3625
531,2426,9.7417,3.6537
340,1367,19.798,2.4581
2341,2957,8.34,2.7422
2892,2971,7.082,3.482
894,2971,14.927,1.7752
2553,2656,8.9831,3.6873
281,1883,23.803,1.441
626,2971,13.647,3.7544
916,1340,24.604,3.628
1340,3694,15.285,2.9812
716,1410,11.787,3.7213
1856,2193,14.847,3.023
2193,2762,17.165,2.8116
716,2695,22.409,2.0004
2578,2967,9.7206,3.1626
572,3669,16.226,2.6002
5,160,35.338,5.2355
217,2278,17.578,3.1801
715,1839,9.7949,3.0121
204,217,24.971,2.8372
1066,2283,17.257,2.4282
1555,2283,15.833,2.1573
1020,1363,8.2471,4.2669
589,1367,15.352,3.9816
905,2422,10.849,3.0163
2990,3694,6.1153,2.8149
916,2990,16.268,3.3248
1340,2990,11.036,3.4328
2,1320,27.907,1.9581
2,71,26.053,5.212
566,2695,16.19,2.7221
1483,2158,6.9667,4.3063
2922,3669,14.225,3.0879
489,826,18.908,5.0815
1285,2518,8.829,3.689
251,940,20.313,2.9983
217,783,18.679,2.8036
2017,2969,14.548,2.2947
2560,2591,12.082,2.5766
196,766,20.011,1.6766
