#I, J,  Distance,  diameter
2060,4458,14.227,2.9757
697,4146,28.008,1.95
3,50,30.826,5.2688
1494,2345,16.112,1.8144
1494,3441,10.291,1.9477
108,2887,22.98,1.1646
1432,3441,13.423,2.2564
811,2507,10.5,3.6897
550,761,13.51,2.4379
3742,4838,11.09,2.8512
2023,6095,8.6611,1.4042
424,1472,15.817,1.3424
515,1481,22.345,2.3147
704,1481,22.724,0.28064
380,632,14.304,2.4134
412,2186,9.1714,2.6045
412,1762,23.733,2.2849
1437,1886,19.963,1.9535
1227,4934,16.955,2.5097
2103,3437,17.188,2.6929
2919,4773,9.0919,2.2267
276,2116,20.336,1.6954
3629,4479,16.797,2.565
966,4204,18.694,1.3331
721,2551,15.475,1.9147
633,677,16.111,1.0388
461,633,20.931,0.69297
2118,2546,13.803,1.4309
578,1486,17.919,1.1054
2771,5227,12.542,2.0243
1108,3197,14.825,2.8025
4,1309,14.833,3.9574
1404,1853,8.462,3.4134
95,1404,13.991,3.853
2795,2905,9.9662,2.7286
381,1561,19.285,1.9279
145,565,15.653,3.5794
108,1958,20.612,3.2099
311,1647,10.547,3.7804
188,859,20.477,0.28053
52,129,33.083,0.28042
129,935,25.218,1.9577
1472,1710,10.468,2.3122
74,92,11.601,4.2127
380,480,7.2478,4.1993
2177,3619,16.918,2.2483
1437,3619,13.994,2.0455
74,1762,23.276,2.1785
2599,3969,16.042,2.0359
3692,4680,16.302,2.2243
412,4952,18.886,2.5489
2216,3437,15.862,2.6242
2635,4773,8.8804,2.6045
2103,2654,16.578,1.5231
905,5310,15.117,2.4881
3421,4545,15.571,0.66111
633,2546,8.6995,2.3058
578,5334,14.785,2.4579
3983,5414,15.29,1.1106
388,5414,14.133,2.0212
646,1853,15.906,1.3622
697,955,13.214,3.5115
89,1752,18.775,2.0552
89,1786,15.386,3.628
644,2080,10.679,3.1145
168,311,15.696,2.4437
1432,1859,21.847,1.6783
48,188,16.347,4.23
117,714,15.293,3.2789
4777,5823,8.9396,1.6614
74,480,19.081,2.4654
2599,2615,9.2585,2.5623
1320,2599,17.308,2.9749
2635,4680,13.055,2.4053
634,2654,11.504,1.9951
932,3332,11.646,2.5487
425,2014,21.272,1.987
1573,3325,19.643,1.4345
3606,3817,10.92,1.4033
3099,4195,17.273,1.9517
972,2140,6.6515,2.9893
999,4924,13.853,2.4327
3768,5114,10.81,2.2919
3098,4545,7.0497,2.9089
633,2282,10.074,2.4903
2771,5246,8.0941,2.1487
1200,2749,12.519,2.8375
1853,2464,13.666,2.0528
713,1421,16.496,2.5616
83,1421,16.06,3.9354
83,811,16.044,2.922
89,811,20.461,2.8538
117,259,15.821,3.2889
51,188,35.149,3.158
4838,4905,11.291,2.1928
136,1505,18.79,2.5397
104,1306,11.183,2.9113
3742,5745,16.244,2.0346
764,1472,18.342,3.3794
2023,4777,16.691,1.6434
237,704,17.643,1.4889
63,716,21.049,4.0147
515,2333,15.682,3.3746
2299,4728,12.833,2.0849
716,2186,33.038,2.9264
263,515,20.481,3.4954
1227,2615,8.5851,2.8542
619,3458,8.1521,2.6716
524,1437,8.6702,3.437
619,2715,10.837,2.6383
634,2103,13.193,2.5632
2919,4952,14.951,2.3467
2535,2654,7.2294,3.3075
3099,3325,16.166,2.3637
932,1889,15.484,2.382
276,5888,14.843,1.6294
2100,3768,12.854,2.3618
3677,4545,6.1625,3.4352
3596,3755,8.8285,2.9445
4609,5414,9.8363,2.3049
2749,4972,10.359,1.97
2826,5414,9.142,2.6867
11,1255,21.825,0.54672
646,1404,14.673,1.351
341,1494,19.603,2.1393
52,935,29.326,2.8102
609,2822,12.735,2.4219
104,1295,12.482,1.58
104,1331,17.333,3.6886
1870,5745,16.823,1.7316
5104,5150,7.6107,2.6045
1601,3241,10.005,2.6975
1886,3437,25.011,2.2143
473,2715,11.73,2.9615
2308,3927,13.84,1.9941
2811,4326,14.285,2.2537
1574,1889,13.752,2.3983
2116,5888,11.9,1.8888
439,2546,12.449,1.8556
2802,3596,14.021,2.8484
2802,5414,13.576,2.5381
95,145,16.324,4.4014
246,2513,27.225,0.281
1126,2918,12.521,0.66029
77,644,20.957,3.6436
653,931,19.476,3.4371
133,2285,18.849,2.8246
763,1859,23.675,2.0522
1,1529,18.379,2.8067
4905,5933,7.8368,1.8784
92,303,15.284,3.4848
303,1770,15.552,2.8047
1601,3619,10.029,2.4335
447,3241,22.963,1.4
480,726,11.627,1.374
74,3458,20.453,2.0057
416,2843,11.937,2.4633
1886,2267,21.58,2.1476
4326,5946,7.8313,2.4371
2014,3817,10.289,2.4129
2381,3099,17.357,1.9696
2511,2639,19.26,2.6845
1356,1889,12.326,2.8642
2157,5888,14.715,2.6214
439,2140,16.147,2.8714
4620,5114,11.006,0.58367
2380,5760,11.479,1.8627
1172,2905,12.923,2.7314
4,57,28.488,2.6875
118,1561,15.031,2.4257
901,3701,20.256,2.785
381,4152,17.665,3.3451
1126,4518,14.347,3.0632
4177,5546,9.5504,2.456
3811,4177,7.4633,3.2144
311,2262,8.8842,3.3983
763,1432,20.227,2.3199
2887,5933,13.595,1.993
550,811,8.8825,3.5967
1870,6095,15.393,0.27939
3073,4291,16.199,1.2444
5104,5140,11.125,1.8538
4728,4777,7.0614,2.0403
2299,3370,14.552,2.967
1135,2843,14.926,2.5816
2843,3212,10.681,2.6421
1320,2615,18.315,2.4088
2715,3669,8.6179,2.2707
1951,4934,9.5395,2.537
3332,3669,16.75,2.9732
1335,1966,23.705,1.9029
2381,3049,7.372,3.7341
2014,4382,12.48,1.9201
1264,2100,14.104,2.3963
2100,2551,10.624,2.2584
3629,4204,7.2021,2.4972
2140,4241,8.8305,3.0265
2388,2969,13.811,0.39819
578,2531,13.401,2.3831
388,3763,11.416,2.8107
2,1255,21.884,2.5261
2,4,19.841,4.7892
366,2905,19.127,3.1152
366,4901,15.622,2.4382
57,213,23.327,2.4914
14,50,22.458,4.0375
2819,4518,12.742,2.0878
50,653,22.442,4.0458
104,714,15.458,2.9114
714,1331,12.012,2.7705
4291,4838,10.939,1.9975
4108,6095,8.8442,1.9543
2842,4291,15.767,2.5234
9,1306,20.105,3.4986
2740,2842,15.653,0.77657
9,599,16.184,4.9511
74,599,11.546,3.3732
5140,5150,6.3758,2.5682
515,704,18.373,2.5901
4667,4952,13.076,2.0551
2014,4078,15.935,1.8699
1120,5406,11.845,2.3119
1155,1889,15.019,2.9135
2639,4479,13.543,2.3864
2100,4382,12.987,1.7263
2060,5760,13.638,1.8833
1513,4545,17.643,2.5018
1123,4179,12.977,3.0181
3,6,27.426,4.9802
133,1958,17.421,3.2727
569,653,13.519,3.2878
259,569,22.013,1.8387
1647,2262,11.137,1.813
763,2131,9.4803,3.1236
117,1529,19.317,3.4553
3742,4905,10.98,2.0142
3234,4838,12.072,2.0399
1331,1710,13.15,2.5044
5745,6095,5.1765,1.4667
53,136,9.9172,4.5939
4777,5140,7.8543,1.7072
2299,2843,19.08,1.4137
726,1227,13.582,3.8112
2186,2436,14.128,2.6782
2436,3692,22.377,1.913
632,2908,20.625,0.28058
524,1886,21.338,2.5802
2308,2934,14.709,3.0855
3332,4326,11.446,2.9015
1574,2603,17.993,2.519
1966,4078,11.836,2.4983
1668,4195,13.634,1.7961
2381,3325,8.3642,3.2046
721,2014,18.192,0.97304
2014,2551,15.59,2.3116
905,2282,10.542,2.6502
2100,4620,13.719,0.89194
3592,4179,11.87,2.0537
2969,3282,15.673,2.7688
1603,3763,13.911,2.7295
3197,5227,18.094,2.1255
1255,2559,12.844,2.6387
2819,3554,9.803,2.3165
77,2513,33.263,2.9235
2918,4518,10.387,2.5133
6,50,26.102,4.9836
955,1958,12.893,3.4756
1958,2887,14.39,2.5154
83,1786,11.744,3.3413
51,698,29.419,3.1459
67,761,20.862,2.4957
2740,4291,14.985,1.9019
53,742,13.632,4.5903
303,1472,9.8309,3.2741
263,764,13.528,2.891
74,1770,16.217,2.4973
3619,5150,13.634,1.7724
263,2599,16.214,2.3348
2843,3619,17.544,2.4371
380,1227,12.965,3.3402
619,2908,17.534,1.3915
2115,4784,15.721,1.6209
1668,2535,14.444,2.8419
2603,3892,14.96,2.1656
2603,5406,16.925,2.9543
1668,3325,10.174,3.1572
1668,3099,19.266,1.9246
2116,5800,13.83,1.7607
276,5800,18.171,2.0447
2014,3606,9.998,2.9115
2140,5310,6.2438,2.5435
266,2140,15.82,2.7828
578,2551,12.677,2.7181
266,4545,12.901,1.9306
2118,4179,15.48,2.138
3034,4339,26.764,1.7791
901,3554,17.232,2.6155
77,568,18.319,3.6592
46,698,18.769,2.4047
127,210,24.436,3.6033
28,129,28.961,1.1373
3234,4003,7.6499,2.7525
3073,4003,13.899,1.9231
48,53,13.864,4.5587
35,253,16.159,3.7712
164,716,17.206,3.4064
1601,5150,11.906,2.3034
380,726,10.145,2.8692
74,380,13.762,3.1285
515,2599,11.318,3.6483
3669,4667,13.01,2.6248
634,3437,16.102,2.2346
2115,4952,19.89,2.0283
2919,3213,14.678,1.8354
905,5406,14.935,2.1714
285,1155,14.288,2.3724
285,972,17.728,2.1911
1249,3596,9.7791,3.0501
4458,5334,12.474,1.4151
4287,5334,8.0149,2.4222
4287,4458,12.808,2.005
4343,5246,12.309,2.0453
2771,4343,12.687,2.0654
2749,2826,8.4506,2.6029
118,1930,19.433,2.9087
213,2513,13.478,3.2303
1494,3811,14.642,1.9156
133,2887,19.495,1.9985
1432,2262,13.441,2.0742
127,164,13.222,4.0948
28,935,16.295,4.2102
2822,3234,8.8664,1.8645
9,550,18.824,2.6625
1331,1472,14.531,1.9504
35,237,11.259,4.4546
764,2333,11.536,2.8887
2843,4728,13.403,2.4002
4506,4680,6.7823,3.018
1227,1951,18.14,2.4502
3746,4506,10.047,2.4285
412,2115,8.8171,3.0451
1966,2014,21.43,1.959
1335,2639,23.357,0.92942
285,1356,8.4447,3.4695
1264,2639,18.522,2.0735
2157,3373,15.997,2.5829
1249,5549,11.168,1.6302
439,4179,21.709,2.5069
122,2118,18.409,2.2438
1513,4179,13.538,3.1729
3592,6034,9.6786,1.3448
1123,6034,14.939,0.98717
806,3180,8.4229,2.5176
1776,3554,12.137,0.97237
26,213,20.517,3.0273
2819,2918,7.9646,2.8441
8,26,22.475,4.5634
644,698,13.066,3.1726
2285,5933,17.07,1.5759
67,2507,24.309,2.6907
48,935,28.408,3.622
104,761,14.774,1.355
474,1793,14.115,0.71611
337,401,14.076,2.6576
380,1770,11.158,2.8285
412,3458,21.966,2.0895
524,2267,11.536,2.7254
3458,4667,13.053,2.6786
2715,2908,7.4663,2.7465
2700,3746,14.313,2.6237
1886,2653,16.403,2.9997
473,2908,12.453,2.823
2675,4784,15.248,2.0515
2675,4773,12.334,2.3998
2700,3927,14.561,1.8727
3213,4952,9.6487,1.8416
1951,5422,12.271,2.3671
2919,5970,12.812,1.901
932,4326,19.624,2.0213
285,382,19.642,2.8688
266,285,20.154,2.6364
3629,4924,18.487,1.613
2802,4609,9.6326,1.4233
366,806,20.171,2.1231
3701,4901,9.1303,2.0223
145,479,12.908,3.6724
479,565,14.877,3.4891
697,2669,15.991,2.6657
133,568,25.568,3.1922
5252,5546,6.4669,1.8831
763,2262,10.086,1.8538
136,2822,12.618,2.8361
474,714,14.38,3.0151
28,253,30.271,3.2292
63,550,18.544,2.6702
3234,3518,13.229,1.5361
474,1710,11.635,1.3682
5300,6095,7.1168,1.8018
2023,5300,15.751,2.4756
1472,2241,13,2.1285
764,2241,15.385,3.7366
1135,3370,14.208,1.8608
726,2615,11.748,1.6857
480,1320,23.699,2.256
1320,2908,15.348,2.3522
2267,2653,13.543,1.6062
524,3437,22.192,2.3765
416,3437,14.991,2.1626
2635,4506,10.008,2.6153
2308,4098,11.663,2.1512
2644,2654,7.5186,3.4862
3892,5422,14.666,1.8307
5310,5406,8.1358,1.8143
5800,5888,5.1556,2.5434
285,2140,9.3547,4.174
446,999,18.844,1.388
3373,3755,14.159,2.3087
2998,4043,15.247,0.84126
5414,5517,9.1447,2.8756
4609,5517,8.0798,2.5371
3596,3763,14.581,1.944
121,1421,26.134,2.4737
569,931,11.134,2.9965
698,2080,17.77,3.1622
188,1505,21.168,3.0153
474,1331,11.264,2.9707
2842,3518,19.567,1.1194
35,704,16.889,4.1221
253,337,20.543,3.0837
4728,5140,8.0191,2.3205
447,1104,26.681,1.2604
1104,3241,14.666,3.0914
2308,2700,16.308,2.1289
279,1951,19.102,1.0667
3332,4667,18.732,1.9778
3332,4952,14.418,1.9251
2531,5114,12.004,2.3194
439,633,11.53,3.014
2969,4775,12.431,2.443
2802,5517,7.8871,1.8746
2749,3197,19.373,2.2553
2795,4901,10.448,2.4619
50,931,14.13,2.9774
83,1160,10.967,3.7301
4177,5252,8.6741,1.7471
244,2080,15.706,1.8344
117,569,17.91,3.1235
67,210,31.904,2.5258
4003,4838,16.803,1.6741
67,104,22.888,4.3223
2740,3742,12.856,1.7835
4108,5745,14.651,1.9172
401,1104,20.841,3.3556
2843,3370,17.055,2.441
524,3619,9.9755,2.5171
634,2535,14.058,2.3212
3954,4952,13.448,2.3937
3332,3954,15.301,2.7855
2216,2644,12.438,2.4054
5946,5970,9.0807,0.71643
1335,5220,19.79,0.66181
285,1574,17.901,2.9359
446,905,16.355,2.9263
439,905,17.521,2.4246
382,4545,17.816,2.4725
122,439,13.941,4.074
2998,4343,9.3458,2.4553
155,1255,16.612,1.0437
1930,4783,13.808,2.9024
77,300,30.032,3.3843
133,565,21.308,2.9839
955,2669,13.313,2.7677
1494,4177,16.82,2.5542
219,1786,9.9458,3.496
311,1786,14.679,0.8796
653,1529,20.33,2.7315
4003,5933,17.187,1.4305
188,935,16.997,3.4923
67,550,15.384,3.853
9,1331,26.368,1.9873
3709,4108,14.33,2.8702
4108,5300,10.209,1.6591
474,1472,10.86,3.9373
74,303,15.906,3.1896
2267,3619,8.6878,1.697
1135,3212,13.648,1.8842
2308,3435,20.537,0.77243
2115,3213,18.652,2.0485
2644,3437,9.3811,2.4892
2535,2644,8.9137,3.2372
3213,5970,5.8824,2.3643
4326,5970,11.283,1.6534
3755,4782,12.691,2.4846
122,2546,8.3216,3.1558
2060,4287,13.986,2.026
3034,3282,13.272,2.2483
3180,6084,11.761,1.75
2795,4783,9.5486,2.1076
327,697,28.367,0.82758
568,644,14.176,3.1594
1946,4777,10.709,1.8548
726,764,13.343,2.892
515,764,13.541,2.7115
619,774,14.366,1.7418
1320,1951,12.507,3.347
2103,2924,9.4876,1.822
2678,3435,21.754,0.28184
3669,3954,11.948,2.5726
1886,2277,15.517,3.3447
4078,5086,13.569,0.82746
1966,5086,9.5056,2.6032
2639,5220,10.866,2.2539
446,4924,12.18,2.8715
633,905,12.338,2.6363
3596,4782,11.707,2.5897
122,668,16.024,2.6925
4343,5227,17.926,1.7688
13,1255,13.022,2.8983
1930,2905,15.562,1.1068
806,3701,12.334,2.3451
327,3599,19.754,2.4879
3,8,26.407,1.994
1752,4518,17.487,1.147
565,568,17.888,3.6168
219,311,9.6886,3.577
713,1160,15.17,2.4287
1958,2206,12.665,2.4043
1098,3441,15.548,2.312
1098,1432,16.839,2.2614
83,329,16.27,2.0164
329,811,9.1273,4.5743
188,244,24.593,2.1023
1,52,31.131,3.6039
2285,4003,25.543,1.7621
28,52,24.363,5.1629
28,48,32.175,1.4792
2843,3870,19.375,2.0852
74,669,13.941,3.0758
412,2640,11.801,3.1084
3954,4667,8.5535,2.7188
2675,2919,12.303,0.28255
2535,3834,7.021,3.2036
1668,3834,16.168,2.0412
2014,5086,10.194,2.7303
285,1889,19.657,0.87262
3677,5055,12.148,2.3106
122,4179,20.189,2.6533
806,2905,15.895,1.9036
1172,4783,11.084,2.1112
118,381,10.614,4.1449
145,1530,15.477,4.072
123,1530,25.059,0.28251
341,381,18.729,2.9644
6,14,26.198,2.8605
697,1783,7.8487,3.9655
219,1752,17.567,1.0202
341,5546,18.272,1.6322
341,4177,13.519,2.3124
2887,5562,14.565,1.9714
5562,5933,6.7854,1.7749
104,117,19.765,4.7052
4181,4905,11.247,2.6386
609,3518,14.543,2.1997
2842,4364,11.537,2.381
9,92,30.535,2.2971
2241,2333,12.17,2.4998
1946,5140,11.762,1.6744
3619,3870,13.729,2.3579
669,3458,12.746,2.4011
524,2653,12.755,1.7383
2700,4506,7.8046,2.6552
634,2644,7.7807,3.0252
1886,3257,13.916,2.4276
1668,3606,15.918,1.9985
1966,5220,10.184,1.778
2116,6000,14.852,1.8886
1889,5800,17.585,1.6279
3421,5055,17.701,0.28169
2802,4782,9.0464,2.6215
578,5031,16.728,2.7091
5031,5334,10.331,2.1002
3282,4775,11.157,2.5887
4458,5374,15.769,2.1795
344,1255,16.278,0.88353
3554,4518,11.206,2.661
121,569,18.067,2.7308
1,8,19.887,5.3922
1160,1421,11.95,2.5215
2206,2887,14.142,3.1658
1,60,13.958,4.954
3742,4291,7.618,2.1207
3518,4003,7.1946,2.0448
2023,3742,22.429,2.1294
9,1184,14.459,3.806
63,1184,12.655,3.4501
1403,5104,9.818,2.3229
303,726,15.469,2.7915
434,2333,11.558,2.8974
434,515,7.9875,4.5369
3370,4728,12.627,2.4662
2186,2640,15.341,2.4588
3692,4506,18.817,1.5955
774,4667,14.083,1.6844
2115,2675,11.161,2.4489
1951,2908,15.946,2.3956
2635,2675,10.839,3.0599
1461,1886,14.252,2.8419
1668,3970,17.8,2.3947
2282,4924,14.193,2.5649
3421,3490,19.398,0.27922
4179,4545,15.232,2.2819
4207,4458,18.762,1.8226
300,644,12.608,4.4805
219,4518,15.995,2.4122
568,2080,18.671,2.5293
1098,3811,12.844,2.9508
763,1647,11.588,3.4251
231,242,20.31,3.059
127,242,22.158,2.2624
2822,4003,10.899,1.7656
4181,5745,10.831,2.0629
4003,4291,9.4213,1.8364
3537,3709,13.886,2.5009
9,74,23.166,2.4289
770,1135,9.4678,3.7689
416,2924,16.745,1.1096
2308,2678,15.761,2.183
2014,2100,16.875,2.4677
2969,3629,16.973,1.5891
2060,5374,12.697,1.9439
3180,5536,10.346,1.8053
2905,4901,8.623,1.6798
806,4901,7.8761,2.5798
14,1292,12.797,4.0253
6,653,17.362,3.697
329,550,16.789,3.2726
127,231,9.9088,4.7823
2822,3518,15.204,2.5
9,67,21.528,3.438
609,4003,14.841,2.1647
5300,5745,9.2114,1.7069
201,1331,10.872,3.5565
201,1472,14.93,2.9155
1403,5150,9.276,2.5166
412,2436,14.068,0.28221
3692,4497,18.919,2.2343
416,770,12.398,3.8111
1041,2308,17.395,1.8172
2675,3213,12.515,2.964
1515,3332,11.886,2.601
446,2282,15.507,2.0534
122,633,8.9188,3.8358
4545,5055,13.098,2.1589
3197,4274,11.291,2.7565
463,1404,15.385,2.7512
1497,2905,8.0945,2.8707
95,1530,16.55,3.06
327,2669,14.569,2.8942
6,1529,26.049,2.0334
1,698,23.809,2.3684
67,811,19.359,3.2772
4905,5562,6.9102,1.9919
3742,4003,16.25,1.5367
136,3518,13.354,2.2191
4291,4364,9.7158,1.8622
1403,5140,11.269,1.4671
1946,4728,9.9836,2.2556
3416,5150,10.737,2.1995
3870,5150,11.75,1.3676
1601,3870,12.451,1.7981
770,2299,23.274,2.3026
380,1320,21.306,2.3811
2277,2653,8.6965,3.5875
2934,6083,16.825,1.2286
2216,2277,18.296,0.99346
3834,3970,16.9,1.7724
1668,3084,7.3795,3.428
1889,5585,13.588,1.8707
1249,3755,10.284,2.3019
2531,3202,13.468,2.3318
3402,4343,17.329,0.87469
3402,5227,15.967,1.7364
2771,3402,8.9195,2.8635
4207,4287,9.8738,2.3656
5665,5855,12.187,1.3933
3763,6140,9.5545,1.393
1172,1497,22.426,2.399
77,479,25.669,3.392
300,568,12.815,3.6516
341,2075,17.088,2.6167
955,2206,7.9238,3.1861
1098,4177,14.104,2.7211
60,1529,16.044,3.9833
67,164,28.919,2.9237
3742,4181,8.6284,1.4133
3518,4364,7.3828,3.0026
2476,4108,15.45,1.3561
201,303,16.255,4.6371
1946,2023,22.338,1.0373
1601,3416,7.5131,3.2648
2843,5140,12.858,2.303
2216,4095,13.551,1.5199
1966,4927,7.352,2.7882
4204,4924,16.179,1.3983
4591,4924,11.974,1.7302
3629,4591,11.659,2.2195
4287,5031,8.828,2.4989
4041,5665,13.188,1.9951
4,1003,25.886,2.4773
541,1172,24.683,2.4384
541,1930,26.121,2.622
344,1292,14.02,1.012
22,1292,18.628,1.4937
327,1530,12.065,2.3528
1023,3599,19.171,0.28371
6,8,13.88,3.0517
117,653,20.636,2.8332
231,2131,14.488,0.92968
104,550,20.317,1.8048
28,35,23.058,3.4207
4859,5140,9.6238,2.3256
1403,3416,9.6878,2.4282
4859,5150,10.347,1.8282
74,3262,18.893,2.4147
380,3262,12.914,2.4887
524,3212,11.469,2.3604
2635,4497,13.776,1.9057
2635,4831,7.2255,2.4654
2277,3437,21.046,1.999
2308,6083,9.9919,1.875
1515,4952,10.264,1.6886
634,3834,13.828,2.3704
3084,3970,14.915,2.4001
285,2603,26.037,2.9576
5800,6000,8.2545,1.8548
1249,3490,8.6503,2.3123
1513,5695,19.417,2.2974
4179,5695,9.0128,2.8172
300,2513,21.737,3.1129
1494,2075,16.262,3.5187
1160,1786,12.624,2.5505
1098,1494,17.032,2.4237
395,1421,11.529,2.8613
311,763,11.493,1.7705
329,1421,14.147,3.1502
231,763,14.176,3.3122
4003,4905,16.573,1.7607
1946,4859,10.792,2.4707
1770,3262,13.007,1.6834
764,2599,11.86,2.8971
2436,4497,17.252,2.0259
770,2924,8.7474,3.3164
2675,4831,10.615,2.8675
1461,2277,13.399,3.061
634,1220,10.432,3.2253
1515,3954,10.245,2.8263
3325,3970,9.7534,2.874
3373,5888,14.353,1.1677
1249,3373,9.3554,3.5679
4545,5695,16.32,1.8233
2771,2998,12.443,1.9283
152,668,17.433,2.3062
4,2193,18.536,3.5219
806,5536,12.895,2.0342
2905,4783,6.7209,1.8372
118,541,7.7229,3.5268
4783,4901,10.651,1.8296
3554,3701,15.38,2.1367
327,1023,9.1722,3.2397
84,117,18.627,3.4028
84,104,17.763,2.9559
117,474,20.845,2.0552
127,716,15.849,3.5445
9,104,31.923,3.2989
2476,5300,13.708,1.8383
9,201,31.375,2.4995
337,742,17.535,2.6822
434,704,10.966,2.8856
4728,4859,9.4042,0.97354
726,3262,10.205,1.8562
716,1169,20.578,3.1167
774,3458,14.866,2.6936
774,2715,9.9033,2.8211
634,2924,14.449,2.42
4497,4506,12.517,2.247
1220,3970,12.801,3.2588
4326,5585,17.108,2.1421
905,2423,13.224,2.3421
2100,2531,12.363,2.2253
3202,4775,7.2759,2.4744
3763,4283,10.922,1.8246
4458,5574,12.684,1.4822
4106,4901,11.91,2.5526
145,440,13.35,4.5697
121,395,25.346,2.6033
25,1529,17.921,4.2104
4181,5562,8.1743,1.9614
201,474,13.433,4.1207
1403,4364,11.109,2.3451
53,401,18.607,1.609
303,764,18.55,2.5583
1169,2186,23.349,2.122
515,590,10.529,3.9913
590,704,13.801,2.5352
2394,5140,14.943,0.28257
255,2267,11.862,3.1139
255,2653,12.285,2.8151
2308,4524,13.042,1.5144
1041,4524,16.748,1.9294
4326,6000,17.686,1.7527
1889,6000,17.252,1.3109
1264,1674,18.491,0.66176
1674,2100,10.54,3.3487
4204,4591,6.9881,3.3632
905,3889,13.257,2.0747
633,3889,11.049,1.5927
3601,3629,14.875,1.6962
3373,4782,11.666,3.0664
3490,5055,8.6913,2.1571
4274,5227,19.478,0.28286
1513,2724,21.624,1.5794
3837,6034,6.5699,2.0369
4106,4783,14.029,0.97132
395,569,19.553,3.4274
84,329,18.638,3.432
84,550,21.375,1.309
117,201,25.486,2.7619
2476,3709,16.744,3.0841
92,201,26.559,1.2651
474,2241,13.044,1.9753
3537,4071,17.232,2.0703
33,237,20.007,2.1755
33,253,23.518,1.9628
2394,2843,11.207,3.1916
2115,2436,12.483,2.4265
2908,5125,10.471,2.0215
1320,5125,11.267,2.4489
2277,4095,9.5752,3.0018
2644,3834,9.5599,2.7404
3084,3325,7.8299,3.0432
578,2941,23.305,2.43
3763,4268,8.1685,1.8435
4283,4609,14.582,2.2254
5536,6084,8.6249,1.113
2905,5536,22.314,1.2208
2905,4106,10.087,2.3795
541,4783,17.237,1.8211
13,1292,12.083,3.0804
1,25,15.727,5.5654
3742,5300,12.893,2.1124
2023,2229,25.242,1.9284
303,3262,13.764,2.8158
1946,3370,18.799,2.5608
2186,5024,19.035,2.051
3416,3870,6.1935,2.371
524,2277,16.15,1.993
774,3954,9.6314,2.8068
285,5406,22.714,2.0807
1594,5406,15.571,2.4117
1551,1889,12.897,2.9483
1356,1551,17.144,2.3947
439,3889,17.09,2.5118
3601,4204,10.998,1.7846
122,152,10.735,3.4728
3282,4482,6.5618,3.0936
1497,4783,5.3334,2.8197
806,4106,9.213,3.0684
955,1023,17.935,3.3945
1023,2669,8.6505,2.6149
83,184,18.092,2.8745
184,1421,13.246,3.0129
329,395,18.478,2.009
2476,5745,18.708,2.1445
104,201,19.536,4.1964
1946,2229,9.0545,3.2481
963,2241,10.311,2.8872
764,963,10.618,3.8257
434,2241,12.613,3.0376
33,35,12.172,4.3025
1403,4859,11.662,1.8294
1403,3870,11.594,2.0539
2394,3870,11.003,2.8768
2394,3619,14.148,1.1632
669,4082,11.347,3.0239
3458,4082,12.751,2.5138
634,3970,25.753,1.1373
2381,3970,11.861,1.8871
5585,6000,6.6334,1.2704
1594,2423,12.307,3.4621
2140,5406,14.101,1.777
5888,5898,13.664,0.77028
2531,2941,14.914,2.6998
3837,4179,12.019,1.9032
541,1497,24.61,2.2573
1003,2513,21.953,2.1954
145,156,13.329,2.9673
440,565,10.438,3.8219
1,76,23.869,3.9848
1074,5252,10.237,2.5602
1074,4177,11.23,2.0129
84,569,16.005,3.1932
67,329,19.916,3.7928
23,63,18.349,4.0751
981,4291,18.341,2.2674
963,1472,15.345,2.2106
337,1104,19.124,2.8879
434,764,14.056,2.3359
524,2394,13.042,2.9334
2644,4095,15.823,2.217
5086,5220,9.0034,1.5859
1406,4204,22.657,2.4637
3373,5898,6.7559,1.9854
3596,4268,16.719,0.41691
3034,4775,13.75,2.15
4207,5574,13.188,1.3714
8,76,16.565,4.1563
184,1160,8.6021,3.7467
76,698,24.961,2.7356
3518,4291,11.798,2.2218
981,3742,20.082,2.2564
23,716,20.447,3.2547
53,337,16.093,4.0526
63,1377,19.991,3.6676
1169,2640,14.401,3.2761
1176,2186,16.095,2.4489
669,2640,21.746,2.6399
255,524,12.374,2.2896
416,634,21.561,0.77623
4497,4831,11.295,2.1
4326,4465,12.053,2.4994
1668,2775,15.68,1.7238
1551,5585,11.895,2.0717
560,5406,17.466,1.7933
5448,5760,17.234,1.7667
4268,4782,18.248,1.8863
4482,4775,11.102,2.2963
4228,5517,14.154,2.018
4228,4609,18.134,1.8519
2749,5163,10.98,2.0457
4268,6140,6.8507,1.4631
2826,5163,7.7999,2.962
95,156,11.214,4.6841
219,763,18.099,3.1884
25,117,28.108,2.0077
2476,3469,9.7369,2.8633
474,963,19.132,2.2653
3709,4071,13.587,2.0702
303,963,15.132,2.235
2465,5388,19.114,1.4406
2775,3084,9.6328,2.348
633,2209,9.7584,2.7133
1249,4782,12.594,2.0826
4287,5502,10.116,1.3945
2055,3034,14.095,2.7729
1497,4901,11.607,0.84081
1497,4106,11.519,2.4653
3701,4106,13.409,0.41665
156,479,13.771,3.9432
6,25,17.854,4.0437
25,60,11.602,4.6046
84,395,15.586,3.4518
104,209,14.549,4.5097
981,4364,12.143,1.7758
35,200,17.586,4.471
35,337,19.303,2.935
200,704,10.223,4.1193
1417,2599,12.434,2.4506
1176,2640,14.624,2.7218
2115,4497,16.764,1.8486
3257,4927,7.4878,2.3328
3084,3834,13.438,1.6647
3892,5406,13.78,2.1255
