#I, J,  Distance,  diameter
4766,6206,10.979,1.772
3565,5657,13.685,1.3102
3654,6499,10.301,1.5286
4228,8980,13.97,1.1429
5565,8047,10.854,0.85412
1828,1990,17.613,1.2451
3161,8923,8.4103,1.7234
132,386,9.4862,2.7594
3928,5625,15.871,1.2507
1911,2663,19.237,1.5022
172,592,13.051,2.7805
532,5534,11.745,1.8286
6684,7182,10.615,1.2476
6684,7310,6.115,1.2968
614,658,10.916,2.5985
658,5872,12.67,1.3635
4036,9265,5.6122,0.93746
1366,3610,12.911,2.3806
893,1459,13.871,2.0424
1916,2711,12.818,2.1557
1533,3020,7.817,1.7329
1035,1533,8.0638,3.1397
2534,2711,13.917,2.0095
382,446,16.951,2.8124
1765,2562,17.359,1.8981
8432,9662,8.3335,0.86003
1606,4336,17.31,1.9941
55,879,14.7,1.9272
427,1392,6.5689,2.4204
879,1392,8.5834,2.4541
147,6438,15.418,1.6837
4545,5138,11.099,1.9896
2622,5398,7.9451,1.8793
379,2337,6.537,2.9916
2536,3256,8.0655,2.3166
3180,4780,14.133,1.9094
1556,2002,7.4586,1.97
4695,7815,11.234,1.4396
2636,6795,8.8242,2.0649
6687,7640,4.8736,1.6686
2085,4915,9.9681,2.0127
1253,4915,8.3627,1.7391
4621,8141,11.786,1.7928
5809,6910,7.9622,1.5317
1850,8817,11.269,1.0753
5144,6412,11.281,2.0051
3905,5101,10.094,0.69001
1876,2759,14.447,2.1872
136,3822,8.9715,1.898
763,3822,17.221,0.27267
7680,8007,8.7613,1.6953
3084,8913,6.828,1.3807
3898,7739,15.788,1.639
1386,5491,9.3329,2.0112
2361,4744,7.4307,1.671
3565,7461,11.583,1.2005
1868,5565,22.629,1.2582
3971,5742,12.927,2.167
3670,4026,6.7097,1.8055
1868,3898,13.724,1.3427
612,6974,13.385,2.1246
1383,1828,10.093,1.1692
132,592,8.2521,3.0902
1990,3479,13.668,1.6558
1911,3074,8.1638,2.9338
6717,8108,7.9859,1.2286
4671,6717,8.9592,1.2697
901,1310,19.235,1.4212
532,4185,14.904,1.8613
817,2005,24.085,1.5662
2376,2601,5.6254,2.3606
4999,7491,5.6851,1.7916
1400,4377,7.8866,2.4122
767,1533,8.6871,2.3995
446,3709,12.369,2.7948
5744,9192,6.9594,1.3053
4899,5814,9.0594,2.2628
2534,5245,10.797,1.6672
1090,5615,10.595,2.0249
2576,3462,13.979,1.5861
1765,4336,7.8403,2.4798
3462,4094,11.823,2.0418
4672,5138,7.5468,1.5544
680,3713,6.9075,2.4114
1260,3348,13.769,1.2582
2310,2622,14.026,2.0545
876,2337,11.921,1.8106
4428,8329,13.578,1.1569
1135,7309,12.105,1.9801
5079,6422,8.9083,1.568
3759,4022,12.806,1.9685
1074,4119,17.594,1.2559
2970,3847,12.342,1.5761
5568,7640,6.439,1.763
6201,6491,7.2237,2.2833
8670,8817,5.4235,1.2267
5811,7751,13.475,0.92524
1984,8670,11.719,1.941
2593,6412,8.8234,2.6183
8663,8670,6.1242,1.5671
2891,7246,7.2938,1.5751
763,4686,21.492,1.2824
2089,7246,9.1594,1.6864
5565,8876,7.6626,1.5956
2519,6449,8.516,2.048
1386,4722,12.996,1.6678
5776,8980,8.3144,1.4303
3565,3898,9.1222,2.06
6671,7592,8.75,1.714
612,5714,15.832,1.7603
1530,4076,17.147,2.2333
2962,3510,10.397,0.97121
2962,3793,29.064,1.0561
2962,5625,19.331,2.1952
250,386,8.6453,2.3412
4981,7707,13.759,1.1517
8108,8566,8.9989,1.329
5390,7666,7.1036,1.5642
7491,7666,10.322,1.1614
722,2376,7.7538,2.4441
2376,2664,7.2851,2.7756
2664,3610,9.258,2.086
6654,6822,12.058,2.0324
1497,3778,8.1042,2.9891
2986,3778,8.8536,2.1464
1489,2052,17.206,1.771
1132,3472,15.546,1.1917
2353,3472,10.487,2.6143
127,879,13.243,2.0345
427,4319,12.148,2.2799
78,4319,14.281,1.8999
4319,4980,13.393,2.1595
2591,2622,13.364,1.6673
3586,3713,10.791,1.5152
5971,8506,12.283,1.1084
5971,8329,10.978,1.0342
1074,5079,15.817,1.1517
596,6795,16.676,1.7698
3687,3847,9.9008,1.6605
6816,8883,11.325,1.2024
3297,6816,16.43,1.0912
1987,4695,10.42,2.282
705,6687,10.768,1.2519
1175,1664,14.562,1.8782
3687,6642,11.662,1.7131
6222,9066,6.812,1.5671
926,4272,7.2818,2.31
6240,8141,11.547,0.79784
1850,6995,12.02,1.4801
5811,7333,6.2113,1.726
3987,6042,10.634,1.2574
1858,8130,10.308,1.2645
4929,7156,9.7709,1.7244
6412,6832,15.676,1.2756
6107,9365,6.2062,1.2181
2891,6107,10.056,1.7484
1516,3905,8.1841,2.0374
2891,6498,9.4467,1.1507
4686,4811,13.706,1.6137
4954,7680,6.2588,2.0193
5593,7646,12.653,1.644
6574,7461,7.1876,1.5736
1992,4477,19.765,1.4461
7592,8285,11.868,1.2473
3074,7265,5.622,2.0693
2962,3928,15.564,2.0349
2663,3074,19.814,1.6965
5087,9008,8.6979,1.5377
1259,2707,18.837,0.40138
2663,7014,12.012,1.8753
4247,8108,6.8227,1.8004
1133,4185,15.303,0.28584
4981,8566,10.368,1.3397
611,7310,12.372,1.5149
7707,7744,10.787,1.0672
1693,7744,14.411,1.4433
1989,5872,9.8532,1.8839
901,3722,9.0553,2.4661
722,3722,8.0583,1.7366
1916,2049,14.219,1.7059
8110,8432,6.0662,1.865
2052,3709,6.7772,2.0909
7635,8432,12.706,1.3612
2259,3709,10.314,1.6952
3472,6454,7.7319,1.9989
17,609,7.2402,3.6193
2534,3462,9.2075,1.9582
55,127,9.5365,3.2722
1865,3420,11.286,2.2358
476,3586,12.15,2.4701
680,3575,10.791,1.9456
2112,2337,11.645,1.7168
1236,2128,18.134,2.051
1673,2128,17.71,2.1066
719,2035,8.133,2.8234
3748,4119,13.726,2.2547
5571,8121,7.9253,2.135
6816,7567,9.7392,1.5214
6758,7529,14.869,0.69608
5452,6642,12.803,1.2149
5748,7935,8.0125,1.5152
6042,6097,6.4241,2.1629
3867,5738,9.8423,1.852
2322,5455,12.598,1.7722
5593,6574,12.226,1.4038
5776,6574,10.384,1.4097
905,7263,11.89,1.7822
7263,7407,7.9254,1.2852
3670,7592,12.039,0.40336
1911,5625,8.6038,1.9038
250,592,14.286,2.1366
942,4247,9.8222,1.7714
529,6721,7.5679,2.0746
2163,2201,15.248,1.3024
614,1989,8.412,3.0676
5466,8274,10.227,1.7634
3237,3988,11.509,1.5692
658,2172,12.778,2.4568
5390,7491,7.7954,1.6725
3988,7809,9.9012,2.2206
2172,4807,13.524,1.7386
893,2983,18.335,1.785
4377,5365,10.636,2.1076
5365,8110,11.492,1.2739
2986,3472,12.63,1.5429
1035,2259,9.7802,1.4829
5744,8432,9.2921,1.2992
5138,6434,5.236,2.5379
6170,6509,7.3837,1.5776
6170,6236,14.768,1.3932
3666,6923,6.3701,1.709
3666,7955,5.8171,2.097
5971,8835,11.247,0.80766
337,656,17.647,1.0366
762,3239,10.587,2.0536
3180,7815,10.217,2.288
1262,1556,9.0918,2.3217
4695,6687,11.849,1.5519
2321,6795,13.672,2.0717
7567,8883,10.347,0.90265
3650,4976,9.3685,2.0039
3032,6758,15.754,1.0722
3032,5558,14.7,1.1358
3650,6072,8.7165,1.3234
6222,8430,10.999,1.3425
1850,3671,12.256,1.4761
5328,5748,6.1838,2.0006
5452,7725,16.17,1.5703
5574,6097,9.5545,1.7667
3867,8141,11.363,1.6154
1850,8670,12.071,1.1763
7347,8130,12.469,0.26625
5101,5811,8.9767,1.4374
5097,9365,5.053,1.2718
3905,7657,8.4127,1.7069
2775,8272,8.5405,1.311
6574,7646,8.5399,1.6396
5455,5593,8.6438,2.0097
4766,4954,6.3769,1.5067
2089,4722,6.0923,2.2215
4477,4744,7.4649,2.3688
4026,7263,9.7294,1.7185
3565,4228,12.789,2.1061
4367,6974,11.901,1.5266
612,6210,10.885,2.341
1990,5189,15.973,1.063
928,3161,15.138,2.0162
1990,3922,16.18,0.267
3922,6195,12.496,0.26713
529,3237,11.231,1.4058
5625,6717,9.6921,1.7416
3237,3722,10.941,1.6675
3762,6721,13.726,1.7749
1986,7763,11.298,1.6663
3219,3497,13.072,2.283
767,1765,18.533,1.7557
2711,4476,11.208,1.2786
188,446,13.557,2.8377
4336,6379,7.0429,1.6779
127,379,12.514,2.6007
127,4467,12.297,2.2789
1644,1865,15.128,1.8033
3713,6852,7.6056,2.1956
5107,6852,10.893,1.995
5717,8703,11.547,0.92731
5717,8329,12.969,1.1732
1544,5063,11.624,1.8034
881,4763,15.331,1.9604
5341,7513,7.8939,1.0868
3690,9342,12.968,1.1716
4428,9342,12.099,1.248
3748,5079,8.2917,2.0141
1135,8121,8.8005,2.065
915,3239,12.584,2.2138
816,915,11.282,2.8753
2636,5571,9.5683,1.6669
3854,4240,9.835,1.4327
4695,4915,8.5612,2.141
1987,4915,9.5774,1.7664
1253,4976,5.9391,1.3908
1664,2487,12.615,2.1214
695,1898,11.714,1.7257
2318,4590,14.717,1.1365
4337,6072,6.8628,1.5593
6072,6632,12.529,1.283
1850,4590,10.2,1.6102
4272,8430,10.152,1.5334
4718,7239,8.2321,1.3777
7671,8141,7.6203,1.4873
7239,7333,9.1271,1.2457
5738,8141,6.3667,2.2244
5097,7347,6.2173,1.2738
7725,9062,7.5206,1.3128
1858,6498,13.11,1.7831
3501,6498,6.2218,1.8509
2891,3501,8.0594,1.9578
2759,3822,8.1599,2.3268
1876,3822,12.121,2.4219
1984,4424,13.478,1.6148
4424,5593,13.421,2.0872
1516,3501,14.412,1.3172
4766,7680,7.8862,1.4104
4686,6453,10.701,1.6976
5152,8601,7.4569,1.4647
3898,3971,7.218,1.4751
2962,7985,16.196,1.2869
1383,5189,7.6497,1.9911
4247,4671,9.4413,1.038
2710,7310,9.6411,1.3281
4247,8566,9.8429,1.7185
722,901,5.7869,3.2475
1986,5466,10.297,2.4943
817,7435,15.228,1.7846
3988,4452,9.3523,0.27126
22,3610,8.7926,2.2767
382,2052,14.709,1.7966
767,1674,16.091,2.5334
5245,7635,21.983,1.0635
1606,6431,13.746,2.2157
7063,8405,12.351,1.5062
5394,6170,8.3767,1.7655
7063,8933,14.078,0.27244
476,1378,12.066,2.0968
8506,8835,10.627,1.0874
1260,2622,13.041,2.2088
5717,8506,6.632,1.5815
2035,5063,9.5202,2.0472
251,3424,9.9999,2.3522
1063,2035,6.6974,2.0804
1260,2277,13.739,2.1436
6184,7513,10.027,1.7
1063,3305,11.987,1.7786
3759,4510,9.9288,2.1435
3032,7529,12.905,1.5625
2318,5427,15.322,1.7185
8430,9066,8.2494,0.88622
1898,7148,8.6895,1.7198
1850,5809,8.4107,1.3127
4741,5574,7.7324,1.7697
4306,6995,8.3741,1.5198
5452,9380,13.671,0.84872
4929,7725,8.7715,1.681
136,1619,11.878,2.4993
6107,6498,9.8082,1.2198
1516,2891,11.523,0.27438
5455,5657,8.8256,1.6801
2519,7440,9.634,1.838
1476,6453,13.246,1.1221
2264,3565,9.7747,1.7287
3898,4228,12.682,1.7148
612,1868,16.156,2.3171
612,6333,16.187,1.9235
2962,3074,20.336,1.8447
2201,8923,9.5319,1.8816
2707,4432,21.102,2.0506
529,1713,5.232,2.5054
132,529,12.93,2.305
250,529,9.2361,2.3021
2221,6721,12.983,1.6749
1989,4185,8.43,2.2188
4981,7744,10.775,1.7953
611,2005,13.48,2.4872
7744,8566,7.8281,1.3925
7801,8167,5.8053,1.8609
2983,4185,14.361,2.1979
3219,4219,9.0702,2.0193
2342,3020,14.837,1.9116
626,1497,12.763,2.2019
609,1035,10.876,2.6069
5744,7635,11.222,1.2028
55,1392,11.473,2.582
147,4094,8.9342,2.9753
147,6923,15.433,2.1039
680,3586,6.9991,2.7138
1378,5107,13.307,1.2557
2337,5063,9.6053,1.7194
1260,4763,8.3432,2.0167
1644,4763,7.3451,2.494
1063,5063,10.651,1.8628
4428,5634,15.001,1.084
2237,8883,17.019,1.6096
596,3854,10.351,2.4293
695,2636,8.7253,2.3457
915,5452,16.928,1.5393
2450,7529,9.6578,1.6022
5427,6201,14.341,1.3169
5328,7148,7.7205,0.94573
7333,9380,4.2433,1.0908
6491,6995,9.5766,0.27001
6310,8255,9.5924,1.0458
5097,6498,10.696,1.621
3822,4811,12.638,1.2375
3822,4686,12.832,1.4183
4811,5183,9.9507,1.0834
3565,5455,9.8383,1.8827
3654,5895,10.83,2.0641
8285,8601,10.026,1.6152
2747,4431,11.252,1.9865
6671,8285,6.1294,1.6291
3898,6974,15.605,1.323
4978,5714,11.594,1.8691
1828,3479,13.795,1.5336
942,4076,7.1844,1.7158
4650,6318,15.521,1.7126
132,250,9.5522,2.7179
1971,7014,11.971,0.98692
4247,6717,7.3103,1.2795
6717,8167,10.37,1.248
7666,9260,5.6235,1.6677
7491,9260,7.8781,1.5164
5466,7763,8.1114,1.2525
4452,7809,6.496,1.7173
1986,4036,12.83,1.8136
2342,3268,11.465,2.7014
626,1362,12.684,2.7055
2870,5356,14.911,1.4798
1459,3020,12.453,1.4352
1706,1917,13.686,1.6632
2052,3020,12.886,2.8063
1400,2711,10.821,1.596
2052,2259,9.7902,2.3793
7635,9210,11.063,0.96862
480,1090,13.311,1.5184
3077,3462,5.8443,2.1575
2576,3077,12.616,1.2623
147,1606,17.583,1.9789
4980,5343,9.5652,1.8005
3812,5478,10.017,1.7643
251,2146,13.077,2.6476
337,7810,14.26,2.0098
2226,3424,8.3583,2.4767
1556,3759,11.244,2.0636
1262,5747,8.2754,2.1135
1175,4119,16.992,1.7608
3854,4510,8.1233,2.0294
3847,6642,12.039,1.7182
4718,6642,6.524,2.0002
2450,3032,12.732,1.9607
4337,4976,13.276,1.7221
1850,4306,6.4782,2.5406
4741,6097,9.2307,1.6638
1619,4621,13.448,1.6707
5101,7696,10.768,1.2031
2593,9063,7.4916,1.7239
2655,6042,8.2272,1.9624
5097,6107,8.3928,1.2582
4035,5593,12.18,2.0853
1876,5183,17.918,1.6417
2089,4610,9.6231,2.1864
6574,9077,11.053,0.97797
8285,9077,9.2839,1.4698
905,8285,19.483,1.2982
1476,2747,9.3471,2.9435
2264,7461,8.5209,1.2545
3670,6671,11.514,1.8244
1319,1530,8.4949,1.9669
1828,5189,7.9437,2.0998
3479,9008,13.721,1.1874
2221,6333,18.091,1.7173
1158,4432,10.867,2.3282
132,1713,12.074,3.078
613,928,11.803,1.9603
614,3922,9.0531,2.6326
4247,5625,6.7947,1.7742
4185,5534,7.3174,1.655
6717,8566,10.313,1.7081
2710,6684,7.9052,1.4389
2601,4452,7.9871,1.0131
4036,7763,8.4855,1.2737
2870,8503,10.752,1.5474
1706,3219,12.93,1.8038
2049,3427,13.008,1.8748
8432,8471,5.5608,1.7127
446,2052,9.4954,2.5712
2711,6260,8.5129,1.7564
2534,6260,10.959,1.689
7635,8471,6.9192,1.5274
17,1035,14.872,1.7806
480,5615,7.5337,2.4359
3077,4932,14.591,1.033
5138,6431,8.3327,1.4215
2866,3420,9.7051,1.8461
3420,4567,8.0048,2.2223
476,4545,13.574,2.3583
1279,3651,11.399,2.6612
5394,9258,13.887,1.1982
7124,7810,6.8821,1.7947
3144,6092,12.38,1.2534
4297,5767,10.308,1.2636
1063,2112,16.995,1.5733
2786,3690,7.8625,1.7874
3690,4428,15.405,1.2724
2226,5422,10.378,1.5828
4119,5079,13.891,1.6677
7309,8121,11.557,1.1109
3239,3847,5.3782,2.3805
695,8121,10.428,1.639
7347,7935,9.1899,1.2076
6491,8670,14.955,1.6106
6042,6491,8.7817,1.7265
5811,7696,11.005,1.6673
5574,9063,7.0524,1.9033
5811,7156,9.6998,1.0805
6498,7347,12.362,1.3418
1665,1876,9.7876,2.4488
2322,7632,16.849,1.6196
3501,6107,8.9386,1.7527
2872,6412,13.461,1.6712
2872,6832,18.597,1.6318
1516,5026,10.361,1.509
7440,8272,9.4028,1.8632
4954,5026,7.4944,1.6858
5183,8913,6.7502,2.2608
4035,7646,10.2,1.917
5657,5895,8.2766,1.7455
4954,6082,7.2374,1.58
7407,8285,9.7668,1.5769
4477,4811,10.597,1.7066
4228,6574,14.217,1.4665
905,4427,15.321,0.89631
5776,7592,11.682,0.9016
4228,6671,17.815,0.64376
612,5756,22.094,1.2572
4978,6333,15.849,0.78422
4430,6333,12.842,1.8798
1911,2962,20.603,2.0658
942,4981,10.115,1.6151
611,2710,16.254,1.8495
2172,3970,7.9653,2.2749
1986,3970,6.2012,2.2181
901,2376,11.355,2.304
1765,6379,11.011,1.6112
2576,5245,13.717,2.302
6379,6434,6.8528,1.7574
4672,6434,6.4105,2.0507
476,680,12.392,2.1814
1644,3651,13.555,2.326
2146,6923,12.161,1.5176
476,6852,9.8353,1.7435
251,2128,10.398,2.4082
251,4297,15.353,2.2601
2277,4763,11.179,1.5519
762,915,12.672,2.4125
2450,5747,6.8306,2.0897
3854,5747,10.483,1.8589
915,4478,13.049,1.8487
3032,4240,11.638,1.4085
4337,4741,8.4925,1.7085
6097,6491,8.2745,0.92768
7725,9380,6.7919,1.2458
2655,6491,12.892,1.7731
4309,6097,10.445,1.9943
5809,8663,9.9275,1.3814
5097,7657,12.863,1.2011
2759,3867,12.606,1.3275
5101,8255,7.7485,1.2625
1984,7632,19.113,1.7819
6656,6832,9.0569,1.5109
6832,8272,11.118,1.6914
6056,7680,7.1665,1.8107
4766,6082,8.7905,1.4216
1476,4686,9.2761,2.7826
4744,4811,9.9333,1.2853
5776,8285,8.9541,1.6609
7263,8285,11.436,1.284
2747,4477,15.313,1.1002
4427,7263,11.257,1.7143
5776,6671,10.315,1.5192
612,4367,14.831,1.6614
612,4978,19.182,2.2595
2962,7265,17.428,1.8198
2962,4076,6.3245,2.1772
3479,5189,8.9215,1.6907
5087,7182,8.0698,1.3932
132,172,6.2546,3.1834
1971,2663,13.217,1.807
3499,7014,10.189,1.7042
2710,7182,6.2878,1.7617
2707,7744,10.421,1.3029
250,3237,12.908,1.7663
2376,6784,7.7264,1.7182
773,2049,10.831,2.6471
773,2172,12.026,2.0078
626,4561,12.461,2.3186
2353,4219,13.862,1.5703
767,2294,10.626,2.3199
2363,3427,12.928,1.767
5245,9210,11.785,0.87686
480,1674,10.161,2.6068
4336,6431,7.3499,1.9778
879,4319,12.082,1.8773
1279,2866,16.005,1.7631
4545,4672,11.832,2.0524
3586,4672,10.182,1.8267
379,4319,11.434,1.9364
5394,7063,7.9525,1.5832
2112,6092,12.006,0.74377
536,2112,10.879,2.8378
3256,5046,9.8073,2.2594
4297,5971,11.497,1.8141
4382,7728,6.1066,2.338
1556,4685,7.7497,2.5087
3759,4685,10.301,2.0879
1577,3847,14.211,0.27197
4306,5427,14.372,1.7044
4590,7070,10.168,1.0789
1175,7671,13.16,1.7222
2593,4337,14.4,1.0621
6483,8141,6.393,2.0005
5097,8156,7.015,1.3785
4309,6042,8.1905,1.4711
1619,2759,6.8816,2.2519
3446,7657,11.102,1.8146
3446,5097,13.801,0.83893
6656,8272,8.905,1.6426
3501,7246,10.313,1.2889
4766,6056,8.536,1.2078
4766,7455,11.267,1.2388
8601,9077,12.731,1.3102
4427,6449,9.6251,1.7683
612,2221,7.8243,2.7717
942,2962,14.048,1.969
1828,5087,13.202,1.6641
2663,3499,6.7023,2.335
3237,6721,10.527,1.7977
5466,6684,11.376,1.6087
3988,6784,9.5564,1.3929
2376,4452,7.6817,2.6585
817,5356,11.886,1.4258
773,4807,10.611,2.0603
3497,4561,15.217,2.3346
5365,8471,12.795,1.3796
2363,5339,9.4608,2.1879
5245,6260,11.76,1.8705
446,2259,11.305,2.3569
7068,7635,20.336,0.89393
8201,8652,6.0503,1.2118
1606,5615,12.151,1.9537
4567,5258,6.0681,1.4703
1865,5258,12.356,1.6854
3144,7249,9.5576,1.2953
4467,7249,7.3055,1.76
4980,5478,5.9593,1.8359
5343,5398,14.04,0.97034
5394,5971,11.09,1.1799
2086,5046,6.3825,1.228
3239,4382,12.762,1.7047
1175,5079,18.085,1.5735
4510,5747,7.389,1.7552
2321,2636,13.501,1.7227
2450,3854,12.106,1.6577
820,915,10.035,2.9356
6483,7671,5.2702,1.8779
5748,7148,6.2065,1.8241
7333,7725,9.5478,1.4208
7657,7696,8.5824,1.3867
7156,8255,7.8801,1.9053
7680,8006,7.4125,1.3396
5026,7680,10.172,1.3366
6499,6825,9.9875,1.2693
5565,6825,11.382,1.793
5742,6499,7.5465,1.7918
1476,4431,7.4113,2.0408
3898,5618,7.158,1.8864
4429,6671,12.479,1.6192
3200,6251,16.208,0.27068
6251,7985,5.3615,1.7838
1426,3819,8.5747,2.0361
4436,9008,13.884,1.1156
3479,3922,5.5182,1.4707
172,1023,9.9192,2.4043
3237,6784,8.0402,1.7036
6475,6822,9.1763,1.7626
6475,8110,7.0092,1.4724
5365,6475,11.775,1.0298
626,3778,11.953,1.6546
1660,1916,14.956,1.6922
1660,2711,7.5457,2.3403
2986,5865,10.678,1.2471
3472,4899,10.466,2.4478
2534,3077,10.025,1.5413
6509,8957,7.553,1.319
1408,3420,7.8717,2.1787
6170,7063,11.535,1.5117
3575,3586,8.707,1.6983
1644,2591,14.622,0.9415
1865,3651,10.683,1.9825
1260,6820,12.588,2.2121
3690,5341,7.0316,2.5287
1786,6989,9.5174,1.7059
762,816,12.661,2.5572
3759,5747,9.2037,2.1969
4621,6483,10.742,1.248
1898,5431,11.487,1.7435
926,6818,10.631,1.7509
5748,7347,8.9276,1.3769
4309,9063,8.6372,1.2099
2148,2655,18.168,1.8706
3446,3905,8.6631,1.5687
3905,8255,5.3585,1.7006
1665,6656,10.599,1.4246
1984,5593,10.203,0.85031
8007,8033,10.677,0.97994
7680,8033,9.1403,1.3246
8006,8007,9.9168,1.3857
5776,7646,7.6235,1.1402
5491,6082,12.874,1.2059
4427,5152,10.624,1.3436
5967,7985,10.205,0.27107
2962,5967,7.6297,1.7045
4430,6318,16.306,0.6894
1911,1971,14.516,1.4148
2707,4981,14.3,1.1892
1379,2201,9.7472,1.723
529,2266,11.719,1.3103
6894,9678,8.7157,0.40963
8110,8471,7.9198,1.5273
2711,5339,9.5893,1.5742
4476,5339,8.666,1.9782
17,1533,14.337,2.1876
3121,5245,11.77,1.9475
7068,8201,10.348,1.8136
4287,4476,9.7773,2.2396
5245,7068,16.987,1.8038
7068,8652,10.24,1.654
6431,6434,6.6371,2.1267
427,1666,11.267,2.2551
4319,5299,5.9969,2.2462
1279,1408,11.736,2.182
5046,6852,6.4886,1.854
4297,5717,13.039,1.7903
1556,2450,12.033,1.32
820,4478,11.472,1.8177
5427,7567,11.579,1.455
4915,4976,6.6139,1.9738
7529,9213,7.7,1.3514
7239,9380,7.4411,1.206
6818,7725,11.944,1.318
3671,5809,9.0597,0.97832
1619,5738,7.1304,1.2789
1858,7935,11.164,1.7414
4732,6498,5.8954,1.5711
7157,8007,9.0198,1.2785
5657,7632,9.2322,1.3115
5657,7539,13.418,1.6705
7157,7455,7.7192,1.3337
2872,5152,12.411,1.5058
6056,7455,7.2178,2.0868
4954,6056,9.7928,0.79675
4035,6574,7.5443,1.3263
7646,9077,6.6906,1.5089
2505,3565,6.902,2.0988
1386,6082,11.897,2.0919
3654,5742,12.935,1.7101
3971,5618,8.0579,1.3215
3670,7263,12.264,1.8306
1828,7830,6.4187,2.0679
4367,4978,7.597,2.3322
1828,4436,12.942,1.8857
172,250,9.4327,3.4193
2005,3045,7.4735,2.5572
2266,3237,12.714,1.9582
1379,2163,10.971,1.7973
1971,7666,17.143,1.292
7948,8566,10.316,1.8786
722,3237,7.691,1.4784
1362,4561,7.5281,2.3689
767,893,13.802,2.1985
1706,4219,13.509,1.2682
8110,9678,6.1761,1.2202
626,1706,14.042,1.2789
1706,3778,7.4638,2.4756
1400,6260,11.089,1.2068
655,767,19.419,2.2271
1707,2363,4.965,1.912
3121,8471,13.829,1.6016
3121,9210,11.439,1.4278
2534,4287,6.6517,2.0757
4336,5615,7.8096,1.7318
5615,6431,8.3919,1.6202
4434,5814,6.7633,1.9409
3394,4434,11.342,1.7112
2147,4467,15.583,1.7162
1749,6923,9.7236,1.5716
1378,2086,6.0009,2.3269
1915,9085,17.023,0.84092
4428,5717,12.979,1.3371
5427,6816,10.039,2.0431
3032,3854,13.323,1.7083
2321,2869,13.032,1.7856
596,2869,7.801,2.1585
6816,7070,8.466,1.6399
4741,6072,7.295,1.4708
3671,6093,7.8869,2.2327
1663,6491,7.8693,2.4743
1663,6201,11.794,1.1405
5811,7239,11.367,1.9429
5809,8670,7.7306,1.3402
4657,7657,12.217,1.7014
2148,6042,12.144,1.4661
2655,4424,15.735,2.2463
4929,7157,10.043,1.6775
3822,5183,11.968,1.2318
3084,5183,15.405,0.40274
4228,5776,13.725,1.0424
2747,7067,13.24,1.2682
7985,9460,4.4508,1.2286
4430,4650,9.3542,2.3792
1023,1073,14.218,1.4658
7666,7801,8.8581,1.0803
4958,5466,6.9873,1.6185
4958,7763,8.1095,1.2521
2376,7072,10.485,2.1928
4036,4377,9.8124,1.5684
6654,9678,6.6637,1.2995
2353,7803,7.1798,2.3134
7635,8110,10.775,1.1871
1400,1660,13.084,1.8329
1706,5865,7.0892,2.3897
655,1707,7.6745,2.3706
3121,6260,7.6864,2.1288
609,2259,12.432,2.2684
5744,8201,7.2652,1.7231
17,4336,10.168,1.3178
3666,7063,11.499,1.7372
7124,9085,10.536,0.74413
536,6092,13.466,1.8682
536,2035,7.9418,1.7099
3847,4382,12.661,1.302
3847,8219,10.672,1.6908
6687,7547,8.9135,1.5665
6093,7070,9.7554,2.0305
2746,2867,12.074,2.2933
5811,8255,11.133,1.0625
2148,4309,8.2097,2.4685
4929,8033,9.9003,1.8703
4732,7246,10.491,1.258
6656,7440,10.309,1.5671
6056,8006,6.9186,1.6782
4429,6574,11.491,1.343
4429,5776,9.076,1.525
1476,7067,9.0263,1.6042
4228,4429,10.875,1.8617
4228,4978,13.245,1.8922
1868,2221,16.957,1.9143
612,4430,9.6074,2.3195
3074,3552,10.164,1.3375
3479,4436,10.357,2.2899
1023,2707,19.472,1.7338
2266,6721,9.4669,2.2778
4247,7948,11.898,1.1714
2983,7819,11.279,1.7094
2870,6654,10.12,1.4386
4377,6260,14.617,1.6522
22,446,23.474,1.7171
446,2145,14.311,2.4193
3472,5865,9.5647,2.2514
8471,9210,9.2401,1.2518
17,767,17.194,2.4689
2534,3121,13.449,1.6025
7068,9210,11.665,0.67035
609,6379,11.608,1.5181
2576,8179,11.509,1.5735
6509,8179,9.8274,1.3977
1606,2868,14.83,1.9078
127,1392,9.2594,2.3088
427,5299,12.488,1.3103
6170,8957,6.0736,1.6954
1408,2866,9.2351,2.0213
4094,6923,13.367,1.0127
337,5258,14.623,2.0766
2147,3575,15.325,1.7876
2622,6820,14.232,1.96
5394,8506,13.961,0.944
5063,7230,6.1003,1.8823
536,2337,10.031,2.592
4297,8506,16.01,1.0914
536,1063,12.087,2.0846
2112,3305,15.459,1.783
1262,4685,9.4986,1.3627
1556,2139,8.5875,2.3488
820,3239,13.959,2.0247
1850,7070,8.1126,1.4207
3671,6222,12.862,1.694
5328,5431,10.79,1.6783
4741,6491,12.273,1.3235
3671,7821,11.606,1.2311
1858,7347,8.8582,1.7257
7156,8033,7.5578,1.7159
3905,5026,7.216,2.0689
1876,4648,13.357,1.963
7539,7632,8.862,2.0445
2148,4035,16.341,2.2639
4648,5183,9.4328,1.9605
4686,5183,6.2582,2.1575
2505,5455,6.3797,2.0839
4744,8913,8.8558,1.1717
4477,7067,9.5883,1.7022
3565,5618,6.8418,2.1153
2264,4228,13.259,1.313
2361,3819,11.57,2.3388
399,4432,12.456,2.5164
1158,4076,18.197,1.9009
4436,5087,6.6531,2.1306
5087,7950,6.4114,1.632
1911,5001,7.132,1.7357
4981,8634,7.0998,1.5772
