#I, J,  Distance,  diameter
337,459,27.651,7.2222
888,1537,36.518,0.2712
242,737,21.959,5.8428
137,919,19.56,5.4298
523,531,26.606,4.9076
152,651,20.101,5.571
189,1645,26.308,2.353
705,768,9.9408,5.5556
554,1246,16.812,5.1148
162,888,14.623,5.7002
1051,1120,16.098,4.34
548,726,17.703,4.6884
38,1154,17.151,5.6304
888,1006,19.098,3.582
531,1364,21.023,2.8622
698,1127,9.4993,5.396
49,548,29.679,4.9063
625,805,23.043,4.6022
484,625,28.136,2.4499
817,833,26.315,3.3354
811,1614,20.285,2.4871
1095,1338,15.446,5.1997
38,768,21.725,6.023
1006,1537,19.339,4.1962
31,47,13.478,9.8798
537,1256,21.016,1.6405
81,306,38.93,3.0175
189,581,20.901,4.8454
1338,1602,11.216,2.7179
192,656,27.367,4.4402
64,656,35.005,3.7989
1364,1569,8.8782,4.1226
531,1185,14.899,5.1121
1026,1537,17.041,2.677
47,137,20.871,6.7347
930,987,23.541,3.9036
681,927,10.429,4.7856
404,484,23.226,4.4617
805,1269,21.759,4.658
571,692,28.755,2.1456
571,1164,22.802,1.0611
29,162,22.905,5.0761
804,1569,12.069,4.0855
979,1026,21.32,4.0615
463,821,25.571,5.6532
463,1026,10.982,5.9233
384,1256,15.243,5.0792
81,463,35.363,3.1856
127,1228,16.554,5.0989
660,833,14.885,5.3501
208,768,12.558,6.2261
692,768,23.849,1.2778
688,1046,27.013,3.0595
31,251,26.453,5.3811
262,1475,15.961,4.695
482,975,14.534,5.5216
484,1538,18.422,3.8141
97,1538,28.642,1.584
404,625,15.134,5.775
208,571,32.523,5.3867
1185,1364,17.339,3.8965
137,1026,23.77,0.85242
463,919,16.407,5.7824
306,381,30.682,4.754
1120,1228,23.589,3.0671
60,482,17.15,6.7636
208,1154,20.2,2.8811
233,571,14.243,6.3746
583,1046,26.457,2.399
137,979,15.821,6.0111
306,1109,33.377,3.8603
200,340,30.854,1.9099
300,1644,19.262,2.2817
280,837,31.916,1.6587
484,837,28.206,4.2231
443,1538,23.122,4.4559
548,872,13.676,5.691
979,1537,14.493,3.19
410,1402,23.83,1.7488
551,811,10.49,6.011
1197,1472,20.697,1.2286
531,770,29.254,2.8007
31,337,13.512,5.2559
60,1175,27.696,4.4915
551,1175,11.632,4.1238
554,1472,25.733,3.9971
554,1095,26.684,1.0162
906,1246,29.386,1.8431
282,443,24.604,7.1885
551,833,27.181,4.6227
162,205,29.413,5.7673
554,906,28.422,5.18
242,688,23.363,4.9768
200,934,22.889,4.0964
152,340,24.292,4.3444
1024,1475,14.42,4.6009
46,59,28.428,4.0481
242,384,22.002,2.8203
1172,1356,23.571,2.8392
47,101,19.161,8.6009
229,381,24.516,5.7147
820,850,29.283,1.7572
482,698,17.751,3.4445
127,1292,16.977,3.4905
927,1190,14.381,6.5113
59,162,21.956,5.2178
205,1043,13.261,6.4755
29,56,19.314,8.4589
342,1006,22.96,5.7937
770,1569,14.003,2.9733
821,1356,24.35,3.74
48,101,26.891,8.608
229,463,44.362,2.3143
340,934,16.481,3.9005
438,1645,27.951,2.7542
169,1644,18.824,2.3361
938,1228,21.294,5.2485
1197,1614,18.73,1.0997
39,656,29.918,4.5063
737,930,26.127,3.7971
581,1414,13.773,5.4697
189,438,28.453,4.6006
820,903,18.996,5.5736
76,247,14.431,8.6135
233,625,21.484,5.9607
57,59,22.327,6.8574
38,1156,25.68,3.0161
56,162,30.534,3.2257
583,930,9.7096,5.6623
266,1109,26.334,2.3875
651,976,28.654,2.8899
625,1269,15.277,4.8677
1154,1156,10.256,4.3656
56,888,23.432,4.7653
120,337,30.699,4.0944
463,1356,26.585,3.9317
137,463,33.473,5.7279
340,361,16.939,5.5983
282,768,24.476,1.0144
34,426,43.14,4.8238
1046,1053,29.303,3.6299
101,229,29.737,5.5267
43,48,15.305,9.0347
43,454,32.917,5.9195
934,1378,19.663,1.8317
526,1044,19.433,5.2042
262,1168,21.602,5.5927
1051,1181,20.238,3.2752
92,162,35.701,5.4598
46,92,36.451,4.6103
173,1095,21.633,5.2309
43,229,24.673,5.458
306,463,42.114,3.5409
850,903,27.846,3.749
1120,1292,21.179,3.969
404,837,15.55,6.8207
768,1154,19.047,0.86046
29,888,25.763,6.5425
531,1569,27.948,3.9684
1364,1455,13.933,2.7492
1386,1567,8.6228,3.9579
404,1538,13.561,3.6857
29,59,20.484,8.7085
38,656,31.573,1.8726
688,1053,21.67,5.8865
583,1053,29.611,4.1696
688,737,18.783,3.8779
76,262,28.925,3.0927
698,1567,12.928,3.5295
837,1538,14.661,4.0037
833,1197,17.941,5.0537
233,1269,23.022,0.84731
29,352,20.175,7.0441
173,1472,24.842,4.4355
1455,1569,10.253,3.4489
1378,1414,23.617,2.1491
1024,1217,13.728,4.7418
518,698,12.518,6.7794
518,1127,23.207,4.8265
518,975,18.129,2.8411
850,1181,11.69,5.6761
768,1156,17.858,4.7111
352,367,15.323,4.7737
120,352,11.94,7.5887
426,826,33.162,1.9377
800,1256,23.09,3.2114
800,900,14.009,5.2087
355,934,21.79,4.9169
152,1456,19.451,3.0838
1127,1217,11.439,5.8216
482,518,13.338,5.4755
1190,1292,21.571,2.6232
367,1154,22.387,3.7542
656,768,26.846,5.2215
979,1006,15.282,5.4421
463,979,21.258,4.3047
90,1378,37.31,4.4083
361,1456,16.288,4.1621
361,651,22.385,1.7834
850,1120,15.225,2.962
1120,1211,10.779,6.1641
231,1043,18.605,2.4003
863,888,12.179,7.0737
1185,1455,12.706,3.353
381,526,32.15,2.1139
340,355,20.693,6.4754
651,1456,10.628,4.7547
92,198,32.316,4.3082
59,92,14.529,8.4088
162,231,11.06,8.4812
29,1035,18.333,5.2685
29,863,21.439,6.4334
531,1246,37.329,3.423
563,737,18.509,6.0588
688,930,21.836,5.6344
1211,1228,17.615,2.0961
262,518,40.093,3.7881
1228,1292,9.3312,4.0817
173,906,27.736,5.8514
120,1035,20.284,5.169
31,39,36.765,4.4968
242,563,30.888,6.3207
463,578,43.626,2.6728
229,578,38.432,3.6
976,1212,29.584,3.3205
410,946,13.711,6.3764
90,355,31.927,7.1791
231,888,12.602,5.2771
137,578,38.531,4.6771
1168,1475,14.361,4.3175
938,1142,11.83,5.7461
1120,1181,14.84,3.4286
583,688,21.095,3.067
410,1090,24.751,0.84769
651,1212,19.41,5.1205
518,1217,12.832,4.887
57,352,27.667,0.85785
198,205,30.972,4.0353
571,625,24.461,4.5682
233,1128,22.729,3.5917
305,1043,23.979,2.173
337,1035,25.358,4.2205
43,101,29.262,7.1458
1,410,35.282,6.3288
76,1168,18.987,5.0035
1127,1567,13.146,3.6708
370,850,24.615,4.9321
370,1120,28.68,2.3887
167,282,26.818,6.0988
1085,1602,11.31,3.9014
1085,1338,15.603,5.2697
571,768,27.156,2.2514
173,554,32.131,4.5794
205,231,16.973,5.3268
231,305,10.243,7.0211
426,1128,15.101,5.3641
531,1455,22.238,2.3012
1,454,15.955,7.1739
340,1456,12.638,4.3759
247,1168,20.343,4.1864
262,1056,34.557,0.84862
571,1128,15.547,5.4313
863,1035,15.176,5.1804
863,1006,12.718,6.4365
459,1509,28.711,3.5342
801,1537,20.298,3.0805
801,821,25.447,0.75868
306,578,32.052,6.0855
454,1090,18.781,5.4777
454,946,19.943,5.0197
90,1414,40.763,3.8649
31,1509,24.678,5.9206
801,979,21.868,4.4375
946,1090,17.421,4.757
266,1340,14.719,3.9764
518,1056,23.728,3.6512
28,86,20.827,8.6634
519,1175,21.025,2.5007
519,833,17.322,5.491
167,872,24.147,3.8961
563,688,9.1225,7.2305
737,764,14.277,6.853
384,764,19.314,3.5692
381,578,26.397,5.507
410,438,29.083,5.007
60,1567,33.369,3.5062
837,1083,9.7002,6.0593
681,793,18.858,1.209
282,1156,18.746,3.8895
59,231,19.021,7.426
305,342,8.3558,7.4279
342,863,11.428,6.4887
531,710,25.805,6.0535
47,979,27.538,1.9726
463,801,23.139,4.7214
764,930,25.385,4.1481
137,347,27.86,7.8694
347,463,30.179,5.9932
987,1490,28.64,0.26693
1090,1402,20.776,2.1874
76,1056,19.447,5.0857
1211,1247,17.304,4.5389
1228,1247,11.56,3.9816
1211,1292,18.453,5.1285
793,927,12.798,6.2285
173,1602,20.26,1.5726
173,1338,22.384,1.6166
710,1185,19.151,5.5246
463,628,19.534,5.4046
370,903,31.026,5.1415
198,793,10.443,6.9286
340,1212,13.775,5.6332
231,342,11.052,7.6597
426,656,17.511,4.9587
1212,1456,9.6856,3.7383
714,820,15.869,4.5286
28,1243,28.627,3.8528
551,972,19.965,6.0115
833,972,21.238,5.149
92,205,25.282,7.0064
56,59,19.621,5.1821
205,305,18.818,6.0387
137,628,22.581,6.3016
347,628,16.83,7.1093
581,900,18.043,3.8852
480,1181,11.115,5.962
116,1181,30.364,0.27287
56,863,20.662,6.1554
337,1509,13.039,4.5829
930,1490,16.816,4.1422
651,1436,11.806,5.1826
16,49,42.849,0.75759
173,1085,13.105,4.5441
710,1455,12.813,4.9018
502,583,10.603,8.0805
31,101,20.708,8.2336
714,903,9.2021,5.9384
86,1083,19.483,4.7012
116,548,24.019,3.8508
16,548,35.69,0.79736
26,198,30.726,6.6767
1570,1602,18.635,0.27255
1256,1328,20.207,3.3421
381,948,17.256,4.3131
26,92,21.851,8.3977
801,1006,24.673,3.5248
764,1256,22.038,1.6573
800,1490,20.439,3.1594
1090,1114,14.315,3.2982
229,948,30.354,2.5239
900,1042,18.243,4.8555
938,1247,20.39,4.6526
833,1570,17.532,1.7993
710,1569,16.775,2.2184
1256,1457,18.958,3.3536
581,1042,14.988,3.9848
1212,1436,16.174,4.8346
266,1552,15.208,3.1437
461,1024,24.473,0.9678
292,1211,30.521,2.7299
972,1175,19.512,3.0416
956,1538,17.76,1.6135
16,57,39.318,1.8818
811,972,21.141,3.8468
16,29,29.083,7.3241
16,59,14.336,7.2711
768,1128,30.323,0.84988
56,1035,18.717,3.8974
930,1140,10.38,5.3617
526,1552,22.604,4.0714
461,1475,16.348,4.6883
461,1217,19.199,2.8172
1142,1247,15.893,2.3905
292,370,27.621,4.9991
116,480,15.535,6.1094
443,956,21.815,4.2738
519,972,16.881,5.2556
16,352,19.883,7.983
56,342,18.568,5.9563
563,764,15.897,5.643
523,895,14.355,5.0005
306,628,10.322,6.9008
1218,1340,17.491,3.9091
618,1243,25.42,3.7418
370,714,24.422,3.3488
292,1120,32.944,1.4495
1292,1321,12.848,4.9074
472,548,12.976,6.4782
502,930,13.191,3.3523
628,1356,23.963,3.9706
347,578,17.553,6.3447
43,948,27.64,4.8716
90,934,20.455,4.4715
1223,1414,23.906,3.0539
90,1223,46.698,2.8138
300,618,32.08,5.367
292,714,12.071,7.1211
1190,1321,23.743,1.6597
482,1175,30.11,1.0701
404,956,14.644,6.0408
1085,1570,12.137,2.9254
502,1053,21.596,4.5441
800,1457,14.214,4.3346
355,1223,32.215,4.0746
410,1030,20.567,6.6927
815,1190,21.618,3.2919
167,548,17.871,4.9361
16,472,29.546,4.8449
625,956,19.754,3.8914
56,231,21.715,2.9403
39,1509,29.426,2.2265
800,1328,17.506,3.4244
700,1538,23.956,1.9671
832,1269,13.98,5.7779
179,1154,32.611,0.27173
179,367,40.696,0.27181
120,179,26.28,4.5541
502,1140,12.32,4.0981
764,1457,19.141,3.5472
90,340,24.99,7.0263
1436,1456,12.172,4.3359
700,837,16.683,6.0698
443,700,34.113,3.9764
1175,1574,9.4977,4.1198
571,956,21.966,3.0829
768,957,34.824,0.84212
1114,1328,10.48,5.8114
967,1090,11.647,5.7164
946,967,11.508,6.4221
503,820,32.123,0.98691
440,1142,19.718,3.0185
480,1120,22.31,4.0338
236,1085,27.981,6.1195
179,352,21.227,5.8165
554,1031,24.732,1.37
1031,1197,24.116,0.27142
957,1128,14.549,5.3621
207,1246,33.202,2.7581
179,337,33.868,3.5113
563,930,20.271,2.8538
800,1042,14.025,5.1367
1,43,30.248,5.9492
306,1340,30.196,2.8396
1044,1372,19.75,3.9684
440,1247,23.108,3.6222
815,927,18.686,4.1544
92,231,17.256,6.0835
656,957,31.874,3.7473
1140,1490,11.328,4.5338
90,428,19.882,6.9686
189,1042,26.302,1.6122
28,397,36.812,7.0287
1247,1292,18.523,2.964
482,1056,25.341,2.8365
519,1570,18.031,4.4868
179,1156,31.416,4.5613
833,1031,20.178,5.2405
207,554,26.05,6.3236
242,426,42.603,1.3858
583,1140,15.971,4.3002
76,397,23.445,5.278
1050,1567,21.659,2.5061
60,1050,48.945,1.7502
698,1050,32.8,2.3264
519,1574,12.543,3.4015
189,1223,28.159,3.1262
739,1243,29.901,0.79549
1050,1127,28.788,1.1953
198,838,11.713,6.1847
946,1030,16.301,2.7448
325,1217,21.921,6.3967
364,1321,16.395,3.9364
815,1321,27.236,1.7146
364,815,20.588,6.1051
948,1372,15.196,3.6397
189,1102,28.869,3.7183
300,555,29.374,5.2114
461,1168,19.463,3.4697
236,832,26.316,4.2934
764,1490,21.091,3.6001
837,1427,11.313,4.7556
404,1427,13.68,5.1035
1356,1406,8.7877,3.7429
618,739,20.508,4.8118
503,903,11.881,6.3889
625,832,20.095,3.5783
92,838,27.739,3.8437
179,1035,22.215,2.7715
428,1414,22.49,3.6882
438,1102,10.445,6.316
1044,1552,16.083,3.9328
292,903,22.454,2.7465
325,461,17.95,5.3903
480,1211,28.588,3.1766
116,472,17.444,7.8497
29,179,28.041,4.2082
39,456,35.329,0.27194
137,1272,15.775,5.1905
463,1272,19.641,3.2246
563,1140,17.791,3.4911
438,946,22.112,1.2616
28,555,27.906,5.9782
370,1181,21.764,1.9074
551,1574,18.421,3.0784
700,956,20.201,3.6815
972,1574,17.164,2.9566
26,838,20.896,7.3944
205,838,29.768,3.5394
177,571,19.016,4.9575
426,957,14.88,5.6963
47,347,29.886,4.1794
28,618,29.011,7.8403
1050,1217,22.376,4.3969
1247,1321,17.693,3.1627
793,815,15.153,5.4114
404,700,19.034,5.1725
173,207,17.789,6.6535
56,120,25.925,4.5017
56,179,22.864,4.9217
710,1276,23.089,3.896
531,1276,24.55,1.6137
440,1211,29.353,1.07
518,1050,22.972,5.0546
325,518,27.415,4.9527
370,1211,29.7,2.3422
518,1225,14.164,5.3751
482,1225,28.459,5.5188
177,1128,17.763,5.3656
656,1156,28.716,1.6334
1246,1516,23.94,0.49144
456,1509,22.81,3.8074
563,1053,17.742,4.9803
847,967,15.453,4.7508
555,618,10.629,6.7964
1142,1400,14.108,3.9519
482,644,27.281,5.9151
167,443,35.882,1.2845
551,982,24.459,3.0297
207,1031,25.763,6.1719
173,959,21.812,5.8865
906,959,30.447,0.74305
242,1069,31.381,2.1018
502,563,23.676,3.1711
764,1140,21.428,3.2493
628,1406,22.41,3.6111
90,895,27.829,4.2948
438,967,23.416,2.8265
428,1223,23.193,5.7812
1247,1400,10.147,4.4656
370,480,20.806,3.7522
26,793,29.217,5.0272
29,329,22.923,5.332
563,1069,18.284,6.005
17,48,23.363,2.6191
438,847,21.956,5.0466
355,428,44.911,3.838
76,461,28.89,4.6654
292,440,24.105,3.6172
571,1269,31.454,2.9598
56,329,15.842,7.6439
554,1516,23.334,1.3056
463,1406,24.309,3.1682
17,43,16.243,9.9143
524,800,21.417,5.9792
524,1042,20.271,3.9048
1042,1102,29.202,3.3098
1,1030,27.865,4.7516
972,982,11.602,6.3909
26,59,28.881,4.5159
16,329,14.334,7.8215
59,329,19.67,3.9521
329,352,16.196,4.4054
21,305,27.088,6.8075
21,205,29.549,6.0672
335,502,21.837,6.6178
335,895,19.962,5.5987
410,967,26.975,1.5685
1340,1418,12.537,4.6907
325,1056,25.571,3.6818
249,656,33.424,1.5752
249,1156,18.28,5.1437
21,231,29.809,2.9829
979,1272,22.149,1.2483
1185,1279,18.983,2.4175
628,1272,18.168,5.1626
17,101,23.684,7.8975
578,628,15.247,4.7641
1218,1418,11.333,4.2546
793,838,15.771,4.9115
215,443,32.465,3.5759
177,625,24.236,4.1808
179,329,16.535,7.8113
207,1516,20.823,4.5798
456,656,23.263,4.5299
1328,1457,10.356,4.1757
43,765,23.698,7.4991
438,1030,21.392,4.0566
1,601,41.249,5.7104
1056,1225,23.908,4.7388
177,956,21.171,4.5371
21,92,17.251,6.6848
710,1279,16.035,5.2298
1,946,24.4,1.789
1,967,27.792,4.4993
481,1212,15.825,6.066
1158,1372,14.457,3.2604
644,1056,22.477,5.1693
306,1218,26.626,3.936
56,305,21.591,6.1008
554,959,33.365,1.2083
801,1272,19.075,5.4039
475,895,18.52,5.3995
764,800,26.833,3.3332
967,1114,19.858,4.3095
1245,1372,15.478,3.9527
938,1400,25.664,2.201
325,1225,12.649,5.206
215,700,14.075,6.5043
167,472,18.244,6.6407
811,982,24.512,3.007
972,1031,15.793,5.3818
16,56,21.094,4.9281
1185,1276,20.189,1.9597
347,1272,12.162,4.0609
1,1090,24.759,1.7084
454,967,24.313,2.4468
1,765,26.952,6.6669
1372,1641,14.069,2.3848
1044,1641,12.623,2.8034
1217,1225,17.638,2.409
215,956,21.779,4.5471
173,236,32.231,3.5535
656,669,19.404,6.7127
383,426,18.475,6.7085
801,1406,19.158,4.1966
847,1042,22.065,3.2627
967,1030,21.34,2.2249
189,468,35.137,4.2742
468,1102,21.007,5.5167
404,832,26.028,1.1115
167,1156,29.242,1.994
249,669,26.262,6.3192
177,957,17.144,5.6108
1053,1484,17.294,1.6308
967,1303,9.2994,4.9877
440,1400,19.916,4.2745
1083,1427,14.904,2.1159
177,1269,28.504,3.4563
92,305,19.306,4.8973
1276,1279,10.619,5.231
428,524,31.489,4.2689
167,249,31.171,4.8294
847,1102,11.305,5.4626
1211,1321,26.618,0.27175
700,1083,18.095,2.9236
1429,1574,17.754,2.9653
167,213,29.48,5.0811
16,179,33.408,5.1067
847,1303,8.7729,6.0343
1050,1225,16.57,4.4461
644,1225,26.835,5.6137
186,1083,15.608,2.5811
186,1427,11.916,4.5717
213,215,26.445,6.0217
179,249,27.044,5.9642
383,957,16.307,6.3685
710,1516,24.544,3.916
481,1436,20.556,4.4329
700,1427,12.815,4.3328
242,1155,37.982,0.27024
847,1114,10.984,4.3924
273,1083,15.247,6.0612
491,519,31.084,4.264
59,77,26.637,4.8451
1069,1155,11.229,6.1796
524,1490,20.754,3.6536
43,460,20.822,6.526
1158,1245,13.276,4.2884
76,718,27.825,6.2754
76,325,36.437,3.6984
491,1570,24.751,2.9491
179,981,15.994,4.4814
17,47,38.974,4.2475
764,1606,19.975,3.6197
800,1606,14.761,3.607
468,1042,29.027,2.366
438,468,28.092,3.8714
325,1050,15.348,4.1434
273,700,19.217,6.0839
207,1570,31.29,3.8366
77,92,22.617,6.4144
56,77,21.37,7.3888
207,959,19.247,5.8424
981,1509,25.515,0.48967
1,460,23.25,4.9093
17,460,21.044,6.8726
285,948,25.837,3.345
1114,1303,8.0318,4.579
306,1418,28.208,3.5645
480,599,23.843,4.0635
1053,1360,10.441,4.9595
1,414,24.07,6.7396
116,167,27.924,5.4197
26,815,35.196,5.8645
16,92,25.87,7.4438
959,1484,10.15,5.1275
1360,1484,10.46,4.0934
601,765,19.602,6.139
414,1030,22.756,3.6992
1245,1641,15.578,2.0377
370,503,26.564,3.8409
58,832,17.123,4.9815
16,22,25.153,7.0185
22,179,14.414,8.9823
340,481,25.449,2.476
468,847,15.98,5.5653
76,1011,22.425,5.6978
644,1429,17.671,4.1981
669,957,23.921,3.8209
426,669,19.394,3.0062
601,1158,20.33,5.1955
503,1209,18.652,5.7263
503,714,22.737,1.3078
638,718,10.251,6.584
86,273,19.028,5.9679
519,1429,22.13,4.5115
475,1276,22.932,3.0695
1011,1056,20.471,2.4262
891,1321,13.771,4.8064
519,982,21.639,5.1607
578,787,11.324,6.9894
937,1552,22.271,3.4673
186,273,15.341,7.6359
26,111,16.194,9.9767
16,77,30.797,5.8632
77,305,17.501,8.2443
986,1006,32.826,1.757
383,1296,14.445,4.2529
628,801,26.169,4.5146
1058,1457,14.138,3.3364
90,1212,30.623,0.98599
414,601,11.346,7.5618
76,638,27.538,3.335
16,111,23.67,8.3465
21,26,20.767,9.6475
456,981,16.519,6.2814
1155,1296,13.56,4.0012
90,481,28.551,3.4287
397,638,19.12,6.0342
116,599,19.871,4.836
22,249,32.635,4.5724
1006,1110,31.924,1.4104
801,1110,19.264,5.6805
101,1509,32.692,1.5584
72,189,42.653,1.6716
186,700,18.368,6.7014
58,236,20.8,8.5509
982,1031,16.79,4.5693
173,728,16.732,5.5453
456,669,26.318,4.3047
764,1058,20.329,4.2733
433,895,15.936,6.408
1490,1606,14.711,1.3261
177,832,28.778,1.1357
305,986,29.8,3.2479
342,986,33.297,2.2815
433,475,16.936,5.6484
662,1418,19.017,3.5176
72,1223,29.182,1.9842
1041,1400,15.069,4.4601
86,397,34.744,4.6604
815,891,19.514,3.4903
815,909,27.836,2.5501
58,186,34.013,2.2812
982,1008,18.284,5.4501
177,1293,24.689,5.4415
986,1110,16.79,5.4012
428,1336,18.212,5.1867
739,1209,33.011,0.8473
397,1011,15.036,6.4801
644,1011,27.924,1.2265
832,1293,17.951,2.8664
101,347,33.509,1.8442
1552,1641,20.875,0.97523
364,909,20.279,4.6548
236,491,13.847,7.1666
75,173,23.521,6.1965
75,207,11.503,7.9551
75,959,17.932,6.2732
21,77,25.581,9.2634
460,765,17.673,6.6523
369,765,17.242,6.4532
397,718,18.218,5.1238
644,690,16.496,5.833
364,891,13.128,6.1441
26,364,36.083,5.5716
207,519,39.453,3.5817
236,1281,20.831,5.3003
1085,1281,27.768,1.3506
728,1085,26.622,1.2605
22,329,12.617,7.8159
86,186,25.028,3.5885
26,909,29.933,6.1401
555,1637,17.205,3.5083
690,1011,16.847,4.1468
480,1350,12.824,4.5076
364,599,21.741,4.1878
92,111,20.016,8.0711
728,1281,12.5,4.8391
764,1069,23.583,2.6346
335,475,19.496,7.2301
86,1100,15.4,5.5751
236,245,22.122,6.8072
58,245,18.648,6.7305
524,1606,18.52,3.4976
369,460,17.22,7.134
1,369,19.235,5.3
292,503,39.436,4.8046
718,1011,25.127,5.5155
85,397,10.398,8.13
116,1350,20.679,4.2932
186,1100,22.039,4.4748
249,981,19.458,5.2981
1058,1606,12.384,3.2375
285,787,18.396,7.0226
36,90,16.082,7.0965
28,1637,34.778,1.7125
85,86,32.999,5.4234
16,249,43.869,3.5284
335,433,20.483,6.4128
90,433,23.152,1.1377
36,481,22.49,5.7091
369,414,14.063,5.4066
369,601,14.078,5.8033
370,1350,21.553,2.1825
86,315,17.074,5.1263
186,471,12.187,8.1308
16,167,39.75,2.9981
710,1635,25.131,2.8263
306,787,26.196,5.1372
398,524,9.6797,5.6724
638,1637,12.943,2.9758
28,638,40.072,2.4461
85,1011,16.296,5.6104
480,788,23.862,2.5047
471,1100,18.735,5.9202
26,1092,22.234,2.0037
111,1092,13.174,5.8434
1516,1635,12.511,2.8027
502,926,26.275,1.7242
1205,1245,9.9483,4.6197
891,1041,17.19,3.2337
370,788,21.951,4.2362
788,1350,7.9865,5.1004
491,1178,14.414,4.7074
177,215,35.059,3.604
1178,1570,29.866,1.8439
1027,1276,19.156,3.9119
524,1224,25.89,4.1902
90,508,17.069,7.8123
17,948,34.151,1.3914
1223,1336,17.441,4.1046
662,937,16.673,4.304
370,1023,23.004,3.7286
58,1293,20.423,3.3161
475,1027,24.314,5.1304
17,347,38.856,2.5188
433,508,14.993,6.2894
870,1114,21.838,3.9677
33,460,14.313,8.0525
1,33,19.782,6.5146
28,315,37.355,5.3147
599,1350,18.772,4.2928
909,1092,8.0771,5.3598
77,986,28.737,5.0015
335,1224,16.368,6.2452
937,1205,24.346,3.6328
725,1429,22.747,3.6092
519,875,27.361,3.4772
111,909,20.235,1.6629
207,1178,43.198,3.1772
335,926,17.267,4.6314
870,967,28.224,4.8582
86,1298,22.104,5.5885
370,1097,23.252,4.9814
1097,1350,14.896,4.7788
519,725,25.194,5.6917
875,1429,13.831,4.3653
186,493,21.194,5.4848
213,249,37.607,5.2306
207,936,26.129,3.9093
22,981,22.861,4.4356
119,347,21.148,5.4068
870,1303,20.944,3.8712
245,832,22.399,1.5188
77,329,23.527,1.5778
936,1031,19.331,4.9029
995,1360,18.341,3.2235
995,1053,24.521,2.3384
36,428,30.414,3.4463
739,1331,11.3,4.7622
124,461,23.039,4.1775
292,1023,26.37,5.8772
370,697,29.944,2.8503
273,315,10.548,8.7781
177,383,34.228,4.3522
50,56,25.628,6.1647
764,1155,31.45,3.1584
1110,1406,25.998,1.6919
119,1272,34.282,3.6765
1050,1491,8.8828,4.9196
1100,1298,10.908,4.6788
725,982,24.869,5.7435
207,858,14.221,6.6854
75,728,18.142,5.7184
50,329,27.281,1.3749
728,781,10.136,5.4984
75,781,15.869,5.1448
1110,1272,29.35,4.4
503,697,25.812,4.4804
644,875,26.096,4.0146
58,493,23.19,6.0343
16,1092,31.534,1.9682
16,50,27.672,5.4126
50,77,14.697,9.6877
926,1360,27.351,3.3841
17,119,40.544,3.4063
90,335,32.318,4.1972
17,285,32.944,6.6957
36,508,19.668,7.2265
326,398,12.575,7.3831
326,468,22.201,4.8459
72,428,34.903,5.3995
85,1298,18.974,5.4296
245,1293,16.166,5.5161
858,1031,24.821,3.648
957,1113,31.095,0.56227
9,426,45.907,2.1501
710,1266,30.383,2.583
458,475,9.577,6.9461
662,1218,30.1,2.9372
1215,1331,15.267,3.091
292,1416,20.155,5.3969
491,875,19.021,5.1019
9,656,48.323,3.442
75,1516,26.637,2.6292
995,1484,18.724,2.3015
1209,1215,17.767,3.655
124,325,18.983,5.8757
364,1522,16.609,3.3249
599,1522,13.935,4.3989
22,77,26.595,2.4122
22,50,20.605,5.827
1266,1516,21.14,3.3118
440,1416,30.376,4.1669
325,1491,20.443,3.4781
564,891,18.932,4.3048
245,1281,12.485,4.5017
50,111,24.448,7.0593
9,383,41.382,2.9969
119,787,15.418,6.5942
697,1209,24.557,4.4773
75,858,13.573,6.5866
995,1155,27.4,3.3611
306,1459,30.156,1.1033
33,369,29.61,6.061
1013,1245,20.741,2.909
279,1011,20.22,2.743
564,1041,13.574,5.9746
690,875,28.078,3.7128
909,1522,15.393,4.2675
677,982,26.935,1.7665
936,982,27.291,1.4918
77,111,27.348,5.4934
249,1174,16.909,5.1772
179,1174,22.025,4.3124
669,1113,19.989,4.6039
733,1058,16.681,5.4213
508,895,28.622,1.1201
285,1013,21.949,6.0366
503,1023,27.185,5.9109
28,85,39.536,3.3273
85,279,14.196,8.2633
279,690,14.871,7.217
116,1097,21.261,4.752
1429,1474,9.7303,4.1976
1092,1522,15.012,4.4094
519,1178,25.087,4.0091
677,1008,18.975,4.0017
177,1113,31.516,3.6593
936,1516,22.262,2.0279
995,1069,28.963,1.1565
456,794,23.675,5.293
710,1027,29.046,4.6544
1027,1279,24.982,3.0112
119,578,21.899,4.4836
733,870,11.202,6.3568
787,1459,17.953,4.6674
471,493,17.814,5.39
725,1474,11.979,4.716
249,611,26.424,5.5279
936,1008,29.143,1.2483
781,959,15.065,3.5195
398,428,33.526,2.1082
325,749,23.092,2.1816
76,124,38.842,0.91086
85,690,23.775,2.6629
21,111,22.689,5.8458
22,1174,19.468,4.5655
17,33,30.695,7.6301
124,749,22.674,6.1229
788,1097,14.391,4.8427
383,1563,15.073,3.9174
334,1279,33.955,1.8205
17,758,30.532,5.4793
749,1491,16.08,4.4076
677,936,10.094,5.9074
334,1276,33.352,2.3599
1058,1155,33.723,1.4427
119,758,12.037,6.2287
72,468,33.11,4.5359
315,1100,19.156,3.5105
458,1027,11.958,6.6459
725,875,17.647,3.7878
728,858,15.504,4.425
1296,1563,12.579,3.934
1093,1110,23.211,4.5478
17,577,39.851,6.3923
475,926,19.326,4.4221
1013,1205,17.841,4.1355
440,627,38.992,5.0877
124,1011,37.932,0.27059
190,1011,29.81,4.7846
